,Subject,date_published,verified,review_text,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
16,royal-air-maroc,2016-01-12 00:06:00,,"My trip was from Amsterdam to Casablanca with an Boeing 737-800. The check in at Amsterdam was quiet fast 3 check in counters. At the gate we had normal seats where we could wait at the aircraft.The aircraft was 30 minutes earlier at the gate then scheduled, whihc mean we were able to enter the aircraft earlier. Departed on time. The service offered by the crew was good, they were very kind. The meal was not bad - I've seen better. And the seat comfort was perfect for me as 1,88metres.",Boeing 737-800,Solo Leisure,Economy Class,AMS to CMN,July 2015,5.0,4.0,3.0,3.0,5.0,,4,yes
17,royal-air-maroc,2016-01-14 00:04:00,True,"Flying from Casablanca to Sal Island (Cabo Verde) on April 1st for holidays, we checked the country entry requirements with their embassy in Dakar (closest to Morocco where we live) and with Royal Air Maroc 2 weeks before the trip, and they both confirmed that visa is obtained at arrival. Also on the company website, under the visa section, they indicate that the visa is obtained at arrival. We check in for our flight, and are informed together with 15 other passengers that our luggage will be put on hold until we have customs clearance. At the customs, the officer in charge informed us that RAM has been applying a new rule for a couple of month, that they will not embark passengers without a visa on their passport, despite the fact that the visa can be obtained at arrival. They also said that we can embark if we have a clearance from the RAM lead station officer at the airport. We asked for him, but no one was able to give us either his name or to contact him. He only came after the plane took off to ask us to give him back the boarding passes (for an unkonwn reason) and then he left us there, at 1 am in the airport. A police officer at the airport told us that RAM has been consistenly refusing boarding to Moroccan citizens on this destination, despite the fact that they still communicate on the fact that visa can be obtained at arrival, even on their marketing campaigns on this destination.  Not only they treated us like cattle at the airport, but 2 weeks after the incident, and despite sending many complaints, we still have no feedback from them.",,Family Leisure,Economy Class,CMN to SID,April 2016,,,,,1.0,,1,no
18,royal-air-maroc,2016-01-26 00:03:00,True,"Amsterdam to Ouarzazate via Casablanca. Royal air Maroc offers a classic flying experience, a decent product including small hot meal and bagage at affordable price. Amsterdam to Casablanca departure on time, on board generous seating for economy and new lighting system on this Boeing 737-800. Staff in friendly, but not overly. Onboard a hot meal and drinks were offered on the 3hr flight. Baggage offers 23kg free. The connecting flight to Ouarzazate left 3 hours later and was delayed by 1hr. Unfortunately the domestic terminal offers almost no facilities - eg no ATM, just 1 coffee shop, wifi free for 30 mins. On the domestic flight no service offered on these flights of 30-50 mins. Miles credited promptly and expire only after 30 months. Royal Air Maroc has a lot of new aircraft and Casablanca airport is being upgraded at the moment. I would choose this airline above many others.",Boeing 737-800,Solo Leisure,Economy Class,AMS to OZZ via CMN,March 2016,4.0,3.0,4.0,3.0,3.0,,3,yes
19,royal-air-maroc,2016-01-22 00:03:00,,"Previous two trips, incredible long delays with no communication. Delays caused me to miss my connecting flights upon arriving in Morocco. On the way back, I missed my connecting flight home after landing at 11pm in Montreal. There were no crew in the airport to help me to get a new flight the next day or get me a hotel. My third trip this past week, Royal Air Maroc lost my luggage on arrival and had to go pick it up later next day at airport vs them delivering it to my hotel. On my return, we boarded the plane in Marrakech to Casablanca, waited for 35 mins and then needed to disembark because the pilot couldn't fly the plane. We were sent to Arrivals back in the airport, with no direction or communication on where to go. We waited until Airport Security asked us to move along and were directed to Checkin at arrivals and were told we would be taken to Casablanca via Bus and not plane. We collected our luggage and waited 30 mins for a bus to then again be told we are going to fly. We had to go through checkin and security lines all over again. It was the most chaotic experience with zero communication or direction.",,Solo Leisure,Economy Class,RAK to CMN,March 2016,1.0,1.0,1.0,,1.0,,1,no
20,royal-air-maroc,2016-01-29 00:02:00,,"I was flying Royal Air Maroc from Marrakech to London via Casablanca, the original flight was delayed due to a problem with the flight, that's ok these things happen but we were left in the airport with no information and everyone just lied to or fobbed off, finally they got us to Casablanca where of course nearly everyone had missed the connecting flight. It took 4 hours of a hard struggle to get from Casablanca airport to a hotel. Worst day ever. Never again with RAM.",Boing 737,Solo Leisure,Economy Class,RAK to LHR via CMN,February 2016,2.0,2.0,1.0,,1.0,,1,no
21,royal-air-maroc,2016-01-29 00:02:00,,"Sao Paulo to London via Casablanca with Royal Air Maroc. The terrible journey began upon boarding when we are told the flight will be delayed by an hour. Baking hot cabin, no AC or power was available for the duration of delay. When you think things can't get possibly worst. To my surprise, it does. When we arrived at Casablanca 2 hours behind schedule, we found out the second leg of our flight has been cancelled. There were no staff waiting for us and we had to go to the office to fight for our way to the second flight. The staff were rude and unhelpful. In the end I arrived at London 24 hours late at an alternative airport. The service provided by RAM is unprofessional and did everything to the minimum standard.",Boeing 767-300,Solo Leisure,Economy Class,GRU to LHR via CMN,January 2016,2.0,1.0,2.0,1.0,1.0,,1,no
22,royal-air-maroc,2016-01-27 00:02:00,,"I used Royal Air Maroc from London to Casablanca and the flight was delayed 30 mins. If you have a connecting flight and are tight on time, forget it. Good luck finding a staff member that speaks communicative English. They offer 2 meal entrée options like beef or chicken, but ran out of choice for me. Rescheduling flights is a nightmare. You can't do it online as it gives you errors, and when you email them they send you an email to give them a call - when you call they don't pick up.",,Solo Leisure,Economy Class,CMN to LHR,February 2016,3.0,2.0,1.0,,1.0,,1,no
23,royal-air-maroc,2016-01-08 00:02:00,,"It was a pleasure to fly with Royal Air Maroc from Amsterdam to Casablanca. Leg space was perfect, well kept plane. Exellent food and great staff. And this all for a great price. The only negative thing I can think of is the long time I had to spend at the Casablanca border control and collecting my luggage, but this is not all the fault of Royal Air Moroc.",,Solo Leisure,Economy Class,AMS to CMN,February 2016,5.0,5.0,5.0,,5.0,,5,yes
24,royal-air-maroc,2016-01-24 00:01:00,,Lagos to Copenhagen via Casablanca with Royal Air Maroc was awful. I have never ever had such a bad experience with an airline. First they lose my luggage then they cancel my flight and ask me to stay in a foreign country for two days to wait for another flight! They don't answer when I call and the two claims I have sent them already has never been processed? I cannot recommend this company to anyone! You will get disappointed and when the bad luck starts you will get no help at all!,,Family Leisure,Economy Class,LOS to CPH via CMN,January 2016,2.0,2.0,1.0,,1.0,,1,no
25,royal-air-maroc,2016-01-02 00:01:00,,"Travelled Royal Air Maroc back from Rabat to Gatwick on New Years day.The flight left 10 minutes early and arrived nearly an hour early. The meal was fine with drinks etc. The staff were average to good. On the way there and the way home there were no duty free sales though. This is a new route to Morocco, long overdue, and saves two hours travel for me now not having to go to Casablanca.",,Couple Leisure,Economy Class,RBA to LGW,January 2016,3.0,3.0,3.0,1.0,4.0,,4,yes
26,royal-air-maroc,2015-01-31 00:12:00,,"Accra to London Heathrow via Casablanca. I was apprehensive of flying Royal Air Maroc, however after checking in for an early morning flight from Accra, I was pleasantly surprised. The cabin crew were friendly and professional and the seating was good with plenty of leg room. We arrived early at Casablanca for the connection to Heathrow. My only negative comments are the ground staff at Casablanca airport. Lack of information, misleading signs to departure point and lack of staff at check points and transit area. Apart from that I will fly with Royal Air Maroc again.",Boeing 737-800,Couple Leisure,Economy Class,ACC to LHR via CMN,December 2015,4.0,5.0,3.0,1.0,1.0,,5,yes
27,royal-air-maroc,2015-01-26 00:12:00,,"The flight was fine. The airline crew was hospitable. My problem occurred when I arrived Casablanca. My layover was 17 hrs for which hotel accommodation was promised by the airline. The ticket was bought only because this was part of the package. However upon arrival I was told that there was no available room. I was sent to sit at terminal 12, a room that appears to be a pastry shop. It is disheartening that a company would tarnish it's reputation by treating customers in such a callous manner. I am very disappointed with the service. I eventually paid US $50 at the hotel for a room with a twin bed - and shared bathroom. Dissatisfied customer.",AT 567,Solo Leisure,Economy Class,JFK to Monrovia,December 2015,4.0,4.0,3.0,2.0,2.0,1.0,3,no
28,royal-air-maroc,2015-01-25 00:12:00,,"It was the first time travelling with Royal Air Maroc. Generally good. Nice seats, and the food was of good standard. I'd definitely recommend it, as it is cheap and good value for money. Staff were kind and helpful, and the plane was of good condition. For flying an airline for the first time, it's excellent. Only thing lacking is personal entertainment. Overhead screens showing boring circus show!",Boeing 737-700,Family Leisure,Economy Class,Gatwick to Rabat,December 2015,4.0,5.0,4.0,1.0,5.0,,5,yes
29,royal-air-maroc,2015-01-19 00:12:00,,"Casablanca to Barcelona, and the first time flying RAM for me.  The Boeing 737 aircraft was not very new but it's well kept and clean.  The economy seat is one of the old styles which has thicker padding. The flight departed on time, I was served a hot meal, with a choice of beer or Moroccan red/white wine. The white wine was excellent. Tea and coffee also served. 2 male flight attendants worked in the economy cabin and the pace of service was good.  I paid $100 for a one-way ticket, which includes 1 checked bag. I don't know about medium and long haul flights on RAM but for a short haul flight in economy, this was good. The only thing lacking is personal entertainment.",Boeing 737,Solo Leisure,Economy Class,CMN to BCN,December 2015,5.0,5.0,5.0,,5.0,,5,yes
30,royal-air-maroc,2015-01-29 00:11:00,,"Lisbon to Conakry via Casablanca with Royal Air Maroc. The aircraft was old with no entertainment and poorly maintained toilets. The upside is the hotel room being offered for long layovers. Yesterday's trip was one of the worst I have experienced. The plane from Casablanca to Conakry was fully booked and the staff was unable to handle boarding. While people were scrambling to board and to place the too many carry-ons in the limited space available, the staff was still stocking the plane, causing havoc, and there were quite aggressive verbal communication between staff and passengers unwilling to surrender their carry-ons. My assigned seat was occupied and a flight attendant asked me to accept an alternative seat, not to inconvenience the passenger who took my seat. After being offered several already taken places and a middle seat that I refused, the same flight attendant angrily told me to just take my seat and relocated the person wrongly seated. Horrible food.",,Business,Economy Class,LIS to CKY via CMN,November 2015,3.0,2.0,1.0,,4.0,,3,no
31,royal-air-maroc,2015-01-16 00:11:00,,"Lagos to Sao Paulo via Casablanca. We frequently fly long distance between countries and our goal is generally to find the cheapest ticket possible because we've found that flights and services can really vary. We didn't expect great but things ended up being better than our expectation. We had no issues with getting seats and people checking-in were nice. The staff was nice. Food and wine are good. I recommend you take a bottle of water each yourself, but that's a recommendation I would make for any long flight. The amazing part about RAM is that changing the flight generally costs only around 60 euros or so and they don't keep changing their prices. So, if you want a flight that's flexible, go with Royal Air Maroc. We ended up changing our flights twice! Comfort level etc. is okay on the flight, not great but you get the value for your money. Casablanca airport isn't great so try not to choose Royal Air Maroc if you have 12+ hours of stop there (we didn't, and I wouldn't wish that for anybody).",,Couple Leisure,Economy Class,LOS to GRU via CMN,August 2015,4.0,5.0,4.0,4.0,4.0,,5,yes
32,royal-air-maroc,2015-01-15 00:11:00,,"Onboard Royal Air Maroc flight AT572 this Sunday, November 15th from Casablanca to Tunis. They made us walk from the terminal to the plane. The plane is dirty. Passengers cleaned their seat before sitting. Abviously the plane wasn't cleaned from the food of previous passengers. Sitting in the plane for 30 minutes now. No air-conditioning in the plane and suffocating!",Boeing 737,Business,Economy Class,Casablanca to Tunis,November 2015,1.0,1.0,,,1.0,,1,no
33,royal-air-maroc,2015-01-06 00:10:00,,"My wife and I traveled Royal Air Maroc from Montreal to Barcelona via Casablanca return in September 2015. I was very pleasantly surprised. Starting with the staff at the registration desk in Montreal who managed so that my wife and I could sit together for the trip. We were greeted by a friendly, smiling staff (somewhat less in Casablanca). The aircraft (Boeing 787-8 is new) was very clean and provided a perfect entertainment service, and I, 1m 85, had plenty of space for the legs. The meal with wine (bottle and not in a plastic glass) was hot and tasty. Our flight to go was more enjoyable. As regards to the return, it is regrettable that RAM does not take into account the link between two passengers. It sells tickets and seats in alphabetical order, so that people do not sit together. In our case, on return, this gave rise to a situation where travellers already on board began to negotiate with other passengers of the changes of places to be seated together. There were people who marched in the aisles to their new seats at cross-purpose of those who where boarding with their carry-on baggage. General confusion! I sincerely hope that RAM will solve this problem. Whatever the case, I strongly recommend Royal Air Maroc, a company that seems to be greatly improved.",Boeing 787-8,Couple Leisure,Economy Class,YUL to BCN via CMN,September 2015,5.0,4.0,4.0,5.0,4.0,,4,yes
34,royal-air-maroc,2015-01-05 00:10:00,,"Absolute Nightmare. the Royal Air Maroc flight from JFK to Casablanca was OK. Flight from Casablanca to JFK was supposed to be at 2:55 pm Saturday. A morning check of website and email showed that flight was cancelled and we were rebooked for a flight at 12:30 am. Sunday. Shortly later received an email that it was rescheduled for 4:00 .m. No further emails and website still showed 12:30 am. Got to airport for 4:00 am. flight and found out that it had been rescheduled for 7:00 am. Luckily our tour guide was still with us and he got them to give us a hotel room for a few hours. Boarded on time but then sat in the plane for an hour waiting for every connecting flight to arrive in Casablanca. Then 20 minutes more while they found and removed the luggage of two people who did not arrive (no complaint about that - welcome safety measure). Finally left at 8:20 am. 17+ hours late. During the whole time on the ground and for the first hour or so of the flight there were 5 or 6 children screaming constantly at the top of their lungs. The parents apparently didn't feel any need to try to quiet them. The screaming combined with the nice Moroccan music played while on the ground it made it impossible to read, sleep, or listen to an audiobook. To top it off, US Customs forms were only provided in French so returning US citizens who couldn't read French had to find another passenger who could translate the form for them. In general, this airline is not up to the standards of other airlines. Boarding is just rushing to get near the front of the scrum so as not to be last to board. At JFK this got you onto the jetway but in Casablanca you then had to carry your heavy carry-on down a long flight of stairs, board a bus, and then carry the heavy carry-on up the shaky stairs to the plane (probably an airport not airline issue). JFK to Casablanca, flight attendants did nothing to ensure efficient use of overheads. No announcement about a 45 minute gate hold at JFK. Announcement in Casablanca that plane was being held for connecting passengers was not made right away. Food was skimpy. Nothing on tray to drink. Served coffee and tea after a while but water wasn't brought until after food was eaten. They didn't come around with water during flight but if you knew about it you could go back to the galley and help yourself to water. No beverage service on Casablanca to JFK flight until just before arrival after the dinner trays were given out. By the way, don't buy water at the Casablanca airport to take on the plane. They have security people at the gate go through your luggage to take it away or force you to drink the whole thing right there. There are three security checks: one to get into the airport, one to get into the passenger only gate section, and one at the gate. Don't get rid of your water until the last one. We got rid of the water that we had with us at the second security check then paid $3 for a 50 cent bottle of water to take on the plane but had to give it up or drink it up at the last security check. I had to drink the whole thing there in order to have the empty bottle. My friend had an empty bottle in her bag which was taken away, maybe because she had the cap on it and they didn't realize that it was empty.",Boeing 787,Solo Leisure,Economy Class,Casablanca to JFK,October 2015,4.0,2.0,2.0,3.0,3.0,,1,no
35,royal-air-maroc,2015-01-05 00:10:00,,"Paris to Marrakech via Casablanca, and while the flight experience was as expected, my connecting 10:30pm flight from Casablanca to Marrakech was abruptly cancelled with no explanation. We waited for 3 hours with other stranded passengers until they arranged a bus to drive everyone 3 hours to the Marrakech airport. They refused to make stops at hotels and saw no sign of customer service. We were treated like a burden. Subsequently, my return flight from Marrakech to Paris was cancelled without my knowledge and the Royal Air Maroc check-in counter brushed me away to the ticket counter (which was vacant). I was luckily rebooked and made that flight, but overall the worst attitude I've seen from an airline.",,Business,Economy Class,ORY to RAK via CMN,October 2015,3.0,3.0,3.0,,1.0,,1,no
36,royal-air-maroc,2015-01-02 00:10:00,,"This Royal Air Maroc flight from Casablanca to Berlin was delayed by more than 2 hours and I had to reshedule my connection flight. I have to travel a lot to Casablanca, but Royal Air Maroc is never on time and this is very frustraing. Now I have booked my next flight (in two weeks) and also they canceled this flight and put me on another flight that departs more than 2 hrs earlier. I really don't understand the rating because this airline is under-performing. Unfortunately I cannot change airline because of my route.",,Solo Leisure,Economy Class,Casablanca to Berlin,September 2015,4.0,2.0,2.0,2.0,1.0,,2,no
37,royal-air-maroc,2015-01-28 00:08:00,,"Was highly impressed with my first in-flight experience with Royal Air Maroc. Impressed with the meals served, the hospitality and the in-flight entertainment and superb shape of their high-tech Boeing 787 I traveled with during my transit from Morocco to New York, JFK.",Boeing 737-700 and Boeing 787,Solo Leisure,Economy Class,Accra to New York via CMN,September 2014,5.0,5.0,5.0,5.0,5.0,5.0,5,yes
38,royal-air-maroc,2015-01-13 00:08:00,,"Checked in online, there was a delayed boarding process which is normal for Ataturk Airport. Boarding process was chaotic, it commenced then the cabincrew refused entry to people on the aircraft and we waited in the airbridge for ten minutes. On board experience was woeful. Crew could not speak basic English. Was given the option of ""meat or beef"" for my meal. Aircraft was filthy and tired looking. Seats were not comfortable. There was nothing about this airline that made me want to fly with them again.",Boeing 737-800,Business,Economy Class,Istanbul to Casablanca,July 2015,1.0,1.0,2.0,1.0,1.0,,1,no
39,royal-air-maroc,2015-01-13 00:08:00,,"Another dreadful experience on this airline. Checked in online but was advised at the airport that customs do not accept online printed boarding passes so I needed to check in again at the airport. This was an easy enough process. Prepare for many passport and security checks at Casablanca Airport. Boarded about 30 mins late and arrived late into Ataturk due to heavy traffic. Inflight experience was not nice. Cabin temperature was cold, then too hot for most of the flight. Food was average, inflight service was not nice. Staff were surly for the whole flight. I will try not to fly with this airline in the future.",Boeing 737-800,Business,Economy Class,Casablanca to Istanbul Ataturk,July 2015,1.0,1.0,3.0,1.0,3.0,,1,no
40,royal-air-maroc,2015-01-05 00:08:00,,The aircraft was a chartered Boeing 767-300 from a Portuguese company. It was very old and the worst confort I experienced in the last 2 years. Seats were very old. Quality of Food was miserable. Portuguese airline Flight attendants could barely understand any language but Portuguese. Royal Air Maroc is abusing its monopoly of YUL-CMN route and not respecting customers.,Boeing 767-300,Business,Economy Class,Casablanca to Montreal,June 2015,1.0,2.0,1.0,1.0,1.0,,3,no
41,royal-air-maroc,2015-01-04 00:06:00,,My first time with Air Maroc and I was pleasantly surprised. Both flights (Marra to Casa en Casa to A'dam) departed right on time. Casa to A'dam had meal service (at no extra cost) with a choice of chicken or fish. The female flight attendant in 1st class (which I didn't use) was very friendly however the two male attendants in economy were quite surly. All in all not a bad experience!,,,Economy Class,,,4.0,2.0,5.0,2.0,,,4,yes
42,royal-air-maroc,2015-01-12 00:05:00,,AT200 April 28th CMN-JFK. Flew in the new Dreamliner flight was OK the food was horrible staff friendly at times except for one very rude attendant.,,,Economy Class,,,3.0,2.0,1.0,4.0,,,3,no
43,royal-air-maroc,2015-01-27 00:04:00,,Check in was rapid in Marrakech. We were allowed 2 suitcases of 23 kg each. Entertainment was OK during flight. Food was OK. The fish was good. My hungry wife asked for a second meal. The arm rests of our seats were falling apart and glued with some glue that did not work. The staff were friendly. We flew Marrakech-Casablanca-Montreal.,,,Economy Class,,,3.0,4.0,4.0,5.0,,,4,yes
44,royal-air-maroc,2015-01-22 00:04:00,,12 April 2015 from Lisbon to Casablanca: I liked: 1) Flight on schedule. 2) Good pilot skills on landing. 3) Good leg room. What I didn't like: 1) The stewardesses were very unfriendly and rude with no smiles. 2) Drinks and food were below average. I was served a dry sandwich made several days ago. 2) There were dry splashes of food/drinks on the seats. 3) Old plane 737-800 that surely needs to be replaced.,,,Economy Class,,,3.0,1.0,1.0,1.0,,,2,no
45,royal-air-maroc,2015-01-17 00:04:00,,I flew business class on Royal Air Maroc AT 200 last April 9 2015 from Casablanca to New York JFK. The flight was 1.5 hours late which caused me to miss my connecting flight to California by 10 minutes. The RAM representatives at JFK seemed eager to go home and did not assist the 3 or 4 of us who missed our connections. They refused to provide hotel or meal vouchers and basically left us stranded. We asked to speak to the manager but after waiting for a long time they said that the manager will not show up. RAM seems not to have heard of customer service.,,,Business Class,,,3.0,1.0,2.0,2.0,,,1,no
46,royal-air-maroc,2015-01-12 00:04:00,,Geneva-Casablanca AT931. The flight with RAM was a pleasure. Brand new and very clean Boeing 737-800 CN-ROS on time. Good legroom clean and brand new! Nice smiling and professional cabin crew all announcements in Arabic French and English. Decent hot meal (chicken and fish to choose from). No IFE but a duty free was available on this airplane. Very good flight.,,,Economy Class,,,5.0,5.0,4.0,5.0,,,5,yes
47,royal-air-maroc,2015-01-10 00:04:00,,Flew out from Montreal to Casablanca on March 21 with almost 2 hours late departure. Connecting flight to Tenerife was ok. Next flight on March 28 from Tenerife to Casa was late so we miss our connecting flight to Agadir. No airline staff available to assist. Had to find out by our self how to proceed inside the airport to book on the next flight. Casablanca airport had no internet available and no working phone so please bring your cell with a plan for Europe. You also need cash for the restaurants as they don't take credit cards. The trip back from Casablanca to Montreal was 11 hours late. No communication whatsoever from Royal Air Maroc and no way to inform our family. The washroom ran out of water mid way to Montreal. Water and pops was self serve at the back of the plane. I will never use this airline again and I believe it's better to pay extra and fly with a reputable airline.,,,Economy Class,,,3.0,3.0,3.0,2.0,,,1,no
48,royal-air-maroc,2015-01-10 00:04:00,,Casablanca-Munich. After horrible experience of Casablanca airport flight with RAM was a pleasure. Brand new and very clean Embraer 190 on time. Good legroom nice leather seats in olive-brown colour with red accents. Nice smiling and professional cabin crew all announcements in Arabic French and English. Decent hot meal (chicken and fish to choose from) excellent chocolate cake. No IFE or duty free available on E190. Very good flight.,,,Economy Class,,,5.0,5.0,5.0,3.0,,,4,yes
49,royal-air-maroc,2015-01-06 00:04:00,,"Flights mid January from Montreal to Casa and return early February. We were dissatisfied with this airline except for the fact that we arrived safely to both destinations. The service was not ""royal"" both flights were uncomfortably delayed the first by about 12 hours then the return flight by 24 hours which resulted in additional costs to us so a negative number re value for money. The seats were average for an economy flight ie. not great. On the flight to Morocco the meal was packaged pastry we had to chase the flight attendants to get bread and water. The plane was an old 747 the machine to make hot water for tea or coffee was not working and there was no inflight entertainment. On the way back in early February on a 767 the service meal and movies were good (3 star vs 0 stars averaging out to the one star below).",,,Economy Class,,,2.0,1.0,1.0,1.0,,,1,no
50,royal-air-maroc,2015-01-23 00:03:00,,Just flew from YUL to Casa on the older 747 operated by Royal Air Maroc. I was hesitant after reading reviews but alas I was pleasantly surprised. We were first to check in as we were unable to do online check-in in Montreal - no big deal if no one could then I was happy we were all in the same boat. Our agent was fantastic and have us options as the flight was basically empty but wanted to ensure my friend and I (both 6ft) would have ample leg room for the 6hr flight. Boarding was efficient and our ticketing agent was doing the boarding procedures at the gate. As we boarded the plane I was horrified to find no head rest entertainment system - but I was prepared with a charged tablet and phone. Needless to say our flight was a 2200 - I did plan to sleep a bit. Little disappointed the seats didn't recline - but again it wasn't just mine it was everyone and took comfort in knowing that those without the exit row weren't going to have their knees crushed by the person in front of them. The meal was better than any bought sandwich I've had on Air Canada would say for economy class this was above standard. The attendant told me I could take a row of seats to myself. Woke up a few hours later with an hour and a half till touch down changed my seat so I could look out of the window. A female flight attendant came by and said if I wanted breakfast I would have to go back to my original seat and then disappeared. The original steward who showed us the empty section told me he couldn't stop me from going to the back of the plane with my breakfast handed me my tray in the galley and promptly asked if I w anted coffee with a smile. Breakfast was bland pastries and juice and applesauce. So yes this isn't the all star Middle East type of airline experience but for 900$ return amazing service we got fed got to sleep and I would fly with them again my other options were to fly via turkey or London or Paris for a considerable amount more.,,,Economy Class,,,4.0,5.0,4.0,2.0,,,5,yes
51,royal-air-maroc,2015-01-20 00:03:00,,Jan 23rd from JFK to CMN then from CMN on 19th Feb 2015. Flight departed JFK on time and arrived Casablanca almost 1 hour early! Staff at JFK were kind and helpful no complaints there. The only thing that got me worried was when the luggage took a long time and then one of my suitcases did not come off. I spoke to a luggage handler who located mine. The trip from Casablanca back to JFK was just as pleasant. I experienced no problems with their service inflight the food was just as good as most other airlines (and I have used many). The plane was clean both times I flew on them there were no delays and the staff were kind enough. I most certainly will be using it again in summer to visit my friends!,,,Economy Class,,,5.0,5.0,5.0,5.0,,,5,yes
52,royal-air-maroc,2015-01-28 00:01:00,,Upgraded to business class on flight AT201 from JFK to CMN. This was the first leg on the way to SSG in Malabo Eq. Guinea. The pros: great leg room in business. 2-1-2 staggered configuration with two rows. The cons: worn seats control for entertainment system not working so I had to get up and use the touch screen. My other issue was a dingy bathroom with bar soap. The flight attendants were not what I would rank as the friendliest I have met. I am glad I did not pay the full price for this business class. To be fair on the way back on AT200 they used a 767 in which the business class appeared to be upgraded. It was 2-2-2 with more modern entertainment systems.,,,Business Class,,,4.0,2.0,3.0,2.0,,,3,no
53,royal-air-maroc,2015-01-14 00:01:00,,Royal Air Maroc continues to under perform which is frustrating for both frequent flyers or casual traveller. Latest CMN-NY flight non-working equipment and poor service overall. While understanding the air crew doubtless finds the current equipment deeply depressing (as RAM waits for new Boeing deliveries) the carrier really needs to step up interim maintenance and training to reach its potential and the stated Africa hub aspirations.,,,Economy Class,,,1.0,2.0,3.0,1.0,,,2,no
