,Subject,date_published,verified,review_text,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
1038,royal-air-maroc,2018-01-25 00:09:00,True,"Casablanca to Nairobi. This flight was my worst in 40 years of travel. I was notified one hour before flight time of changes - via email. Royal Air Maroc did not properly attach my travel agency booking. When I arrived at the ticket sales counter for assistance, there was a fury of angry female agents barking at customers in three languages. They sounded like dogs whose collars were too tight. Not a drop of politeness: angry, dismissive, indifferent and incompetent - without a drop of empathy for a traveler earring on a two day journey. Only a government sponsored employee could get away with this egregious deportment. I kept quiet - dodging the continuous barrage of daggers from these angry “ladies”. My only regret was that I didn’t video these proceedings - but knew these women would make sure I never got to my destination. As a medical doctor, I am baffled at this hostility. Eventually, a male supervisor was summoned to this fiasco - from his non-verbals, he was frustrated, but assuaged the employees. Was it necessary? I will not follow through with a repeat. Next time, Air France.",,Business,Economy Class,Casablanca to Nairobi,September 2018,1.0,3.0,1.0,,1.0,,1.0,no
1039,royal-air-maroc,2018-01-18 00:09:00,True,Casablanca to Milan. Staff on board very helpful and attentive to the needs of passengers. I will certainly continue to use this company for my work / personal travels. Personale di bordo molto disponibile e attento all'esigenze dei passeggeri. Sicuramente continuerò ad usare questa compagnia per i mieri viaggi di lavoro/personali.,Boeing 737-800,Business,Business Class,Casablanca to Milan,September 2018,5.0,5.0,5.0,5.0,5.0,,5.0,yes
1040,royal-air-maroc,2018-01-09 00:09:00,False,"Dakar to Casablanca. I am very happy with my trips with Royal Air Maroc. It is the company with which I travel for more than 10 years. I never had a problem with check-in or luggage, all my trips were fantastic. At the boarding the staff was very hospitable with the passengers. On board, the crew was welcoming, the flight was very pleasant.",Boeing 737-800,Solo Leisure,Economy Class,Dakar to Casablanca,September 2018,4.0,4.0,3.0,4.0,4.0,,3.0,yes
1041,royal-air-maroc,2018-01-06 00:09:00,True,"Rabat to London in March 2018. Plane delayed, with no explanation from ground crew. I believe crew were smoking in the flight deck and the smell of cigarette in the cabin.  Many passengers wanted to have their carry-ons right above their heads no matter how crowded the plane was, so many of them were making a scene when it was full. To make matters worse, some economy passengers even put their carry-ons in the business class overhead compartments, and the crew couldn't care less when business class passengers couldn't find a spot for their own.  On the return flight from London we had to wait for an ""important"" passenger before we could pushback. Whenever I can, I fly Lufthansa, Emirates, Qatar depending on where I'm going. You may find a flight that ends being okay, so if you're okay taking that chance, sure.",Boeing 737-800,Solo Leisure,Economy Class,Rabat to London,March 2018,3.0,2.0,2.0,,1.0,,2.0,no
1042,royal-air-maroc,2018-01-31 00:08:00,True,"Casablanca to Istanbul return. Can't ask for a better company, Royal Air Maroc is the best and the crew for my both flights were so perfect. Thank you RAM for making my flight so pleasant.",,Solo Leisure,Business Class,Casablanca to Istanbul,August 2018,5.0,5.0,5.0,5.0,5.0,,5.0,yes
1043,royal-air-maroc,2018-01-23 00:08:00,True,"I had read bad reviews about Royal Air Maroc so I was pleasantly surprised! The flight from Manchester to Accra via Casablanca was fine, the food was good, there was entertainment available if you had a device to link to their wifi and all of my luggage made it! The security check at Casablanca was tense and chaotic but that is not the airlines fault. Definitely recommended!",,Solo Leisure,Economy Class,Manchester to Accra via Casablanca,August 2018,4.0,3.0,4.0,3.0,4.0,4.0,5.0,yes
1044,royal-air-maroc,2018-01-08 00:08:00,True,"Stockholm to Marrakech via Casablanca. They cancelled the flight last October with two days notice, without offering even a reason or trying to rebook me on another flight. Customer care was initially trying to help, but unable to do so. They agreed to repay the ticket price (this was 9 months ago) but they haven't paid a dime. Every time I call them they promise to repay the money, but now they just hang up when I describe my issue. I finally managed to buy the last business class ticket with another airline going to Morocco, but I still had my Royal Air Maroc tickets when leaving Morocco. That flight was not luckily not cancelled, but seat was dirty and ground staff careless.",,Solo Leisure,Economy Class,Stockholm to Marrakech via Casablanca,October 2017,,,,,,,1.0,no
1045,royal-air-maroc,2018-01-17 00:07:00,False,"They lost my bag. Call center was busy all the time, unable to contact them. No priority boarding row for business class in Casablanca: stood in line for 30min at the gate and 10min on the stairs of the plane. When asked for explanation ignored by ground personel! Seat was filthy, tray table dirty, not cleaned from previous flight leaving Casablanca.",Boeing 737,Business,Business Class,Milan to Accra via Casablanca,July 2018,2.0,4.0,4.0,,1.0,,1.0,no
1046,royal-air-maroc,2018-01-09 00:07:00,True,"Casablanca to Amsterdam. I travel a lot with Royal air Maroc. And I can see that every flight is quite different but it's getting way better than before. My flight from casablanca to Amsterdam was on of the best flight ever. The crew was professional, the seats were big and the space for feet were all like an exit. It was so confortable and I had the best 3 hours flight ever. The meal was great , the plane was clean, the crew was helpful and I just enjoyed it.",,Couple Leisure,Economy Class,Casablanca to Amsterdam,July 2018,5.0,5.0,5.0,5.0,5.0,,5.0,yes
1047,royal-air-maroc,2018-01-29 00:06:00,True,"On my flight from Marrakech to Gatwick via Casablanca the flight was consistently delayed and we were given no information - the attendants at the gate either ran away from passengers who were asking what was happening, were rude to them, or  ignored us. They assured us we would not miss our connecting flight to London, as soon as we arrived in Casablanca we were met with zero help, and told all flights to London had left for the day. Again, desk agents were incredibly rude, ignoring people begging for help. I am 300+ pounds out of pocket paying for their mistakes. They refuse to get in touch with me via email or any other means. They ignore their customers. Never fly them! Not a single apology was offered to me.",,Solo Leisure,Economy Class,Marrakech to Gatwick via Casablanca,May 2018,2.0,1.0,,,1.0,,1.0,no
1048,royal-air-maroc,2018-01-23 00:06:00,True,"Flew Paris to Rabat. I always enjoy flying with Royal Air Maroc, most of the time there is no delay, the cabin staff service is really good and the food is not bad. The only thing that needs improvement is the new app Sky-Ram (it need more music / more movies / newspapers / more games). Safar Flyer program is also really interesting. I strongly recommend flying with Royal Air Maroc!",Boeing 737-800,Couple Leisure,Economy Class,Paris to Rabat ,June 2018,5.0,5.0,5.0,2.0,4.0,5.0,5.0,yes
1049,royal-air-maroc,2018-01-04 00:06:00,True,Casablanca to Paris. Flight arrived 5 minutes in advance to Paris. The entertainment service is not working for movies and music is very poor (only 2 choices). Cleanliness of the plane is ok Plane was not full. This flight is less expensive than the one of Monday.,Boeing 737-800,Business,Economy Class,Casablanca to Paris,June 2018,4.0,5.0,,2.0,5.0,5.0,5.0,yes
1050,royal-air-maroc,2018-01-03 00:06:00,True,"Istanbul to Casablanca. Flight was punctual. Information provided before boarding and during flight regarding departure time, arrival time, flight conditions were correct and reliable. Meals and beverages served are varied and balanced. Cabin crew are available, helpful and kind. I recommend this flight. The SKYRAM service is really amazing, you can watch films, listen to music and play games directly on your cell phone or iPad.",Boeing 737-800,Business,Economy Class,Istanbul to Casablanca,May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes
1051,royal-air-maroc,2018-01-06 00:05:00,True,Cairo to Casablanca. We had a flight delayed due to plane problems which is understandable. The airline was very poor in communicating what was happening. The delay was for approximately 26 hours. The airline supplied lunch but no further meals. They tried to board us around midnight but the pilot said no as the fault had not been fixed. When we finally arrived in Casablanca they had left half the bags behind. We had to travel to the airport the next day at our own time and expense to get the bags back. We were out of pocket for accommodation due to the delay: cancelled flight. They airline after many weeks agreed to reimburse me for the accommodation. They still have not and will not respond to any emails. I have a letter signed by the airline manager in Cairo stating the flight cancellation and a copy of the email from the airline stating they will reimburse me for the accommodation. We have supplied them will all of the information they require and have keep all email correspondence.,,Couple Leisure,Economy Class,Cairo to Casablanca,March 2018,1.0,1.0,1.0,,1.0,,1.0,no
1052,royal-air-maroc,2018-01-03 00:05:00,True,"Casablanca to Doha. The experience was great. Staff, food service and boarding was great, the only problem was that no one is cleaning the toilet during the flight of 7h 40. The Royal Air Maroc services changes compared to before. The professional way they did is goo .",Boeing 787,Solo Leisure,Economy Class,Casablanca to Doha,April 2018,4.0,4.0,5.0,5.0,4.0,1.0,4.0,yes
1053,royal-air-maroc,2018-01-23 00:04:00,True,"Rio de Janeiro to London via Casablanca, We were supposed to fly out of Rio on Friday 20th. Once we were all checked in we went to the gate only to be told that there would be a 30 minute delay. This 30 minute delay turned into 90 minutes, with the airline finally cancelling the flight. The transportation from the airport to the hotel was a shamble.  So people like us opted just to take a cab to the suggested hotel. Once there we discover after waiting for an hour that they did not have enough rooms for everyone. So we took a second cab to the next suggested hotel. We got a room there. The following day evening was picked up by coach and we were told that our flight would be at 6pm. Again, all checked in, went to the gate and they repeated the same as the night before, cancelled our flight. Why bring everyone to the airport only to cancel their flight again. Everyone was clearly and justifiably annoyed. They had hardly any staff and no sense of direction. When asked if we would be refunded our money if we book with another airline we could not get a clear answer from them. The second nights hotel was awful, some nasty place in town. We still have no idea if we will be flying today or not. This has to be the worst airline I have ever flown with. RAM does not have a office, a desk or even any representatives in Rio. So if you get stuck then you are pretty much on your own. Also, there website for handling claims is an absolute joke. If we pay for our own tickets back to London it will cost £1200 each with no guarantee of us ever seeing a penny of that again.",,Solo Leisure,Economy Class,Rio de Janeiro to London via Casablanca,April 2018,,,,,1.0,,1.0,no
1054,royal-air-maroc,2018-01-22 00:04:00,True,"Booked a flight from Berlin to Marrakesh via Munich. By the time we arrived in Munich we found out that our flight to Marrakesh was cancelled and after contacting customer support and calling the hotline, we got informed that we will fly via Casablanca, arriving six hours later than planned in Marrakesh. When we finally arrived in Marrakesh around midnight, we were waiting for our luggage to arrive. Unfortunately it didn't, meaning another one hour wait at the lost and found desk with several other passengers. That means we had to book a hotel and try to collect our luggage and car the next day. This didn't work either, no traces of our luggage until someone in Germany helped us, by calling several airports (luggage was then found in Paris). We spent four days without our stuff, had to buy some new clothing and hygiene products, which never got paid back by the airline and no compensation payment has been paid til today.",,Couple Leisure,Economy Class,Berlin to Marrakesh via Casablanca,August 2017,2.0,1.0,2.0,,1.0,,1.0,no
1055,royal-air-maroc,2018-01-08 00:04:00,True,"Casablanca to Paris. This morning I missed my flight with a different airline (my fault) departing Casablanca. For the next 3 hours I was running around the airport trying to find my bag - as the airport staff are impossible to deal with. I found a 2nd flight with Royal Air Maroc and then on 4 separate occasions Royal Air Maroc staff were unbelievably helpful! If it wasn’t for them, I never would have found my bag and I would have missed a 2nd flight. I can’t thank them enough they helped me with difficult customs staff, escorted me through the airport and hassled baggage handlers. I have flown with them several times but this was something special. Well done Royal Air Maroc! Highly recommend!",,Solo Leisure,Economy Class,Casablanca to Paris,April 2018,5.0,5.0,,,5.0,,5.0,yes
1056,royal-air-maroc,2018-01-30 00:03:00,True,Accra to New York via Casablanca. Boarding and disembarking formalities well organized. Departures and arrivals on time. Cabin crew very courteous. Flight information during the flight very audible and accurate. Food served is neat and adequate. Cabin crew always available at the point of need of passenger. Flight announcement at the airport in Casablanca is not audible at all. Less seats for passengers on transit.,,Solo Leisure,Economy Class,Accra to New York via Casablanca,March 2018,5.0,5.0,5.0,5.0,4.0,,5.0,yes
1057,royal-air-maroc,2018-01-13 00:03:00,True,"Luanda to Lisbon via Casablanca. Royal Air Maroc is my favorite airline, the crew are friendly there uniforms are good and the aircraft is clean. The connection time I pray at airport as a Muslim and later get connection service. The aircraft toilets are clean and the foods are tasty. I recommend Royal Air Maroc.",,Solo Leisure,Economy Class,Luanda to Lisbon via Casablanca,March 2018,4.0,5.0,5.0,3.0,5.0,,5.0,yes
1058,royal-air-maroc,2018-01-01 00:03:00,True,Flew Royal Air Maroc from Montreal to Geneva via Casablanca. Totally fine experience. Nothing remarkably good or bad about the trip. I think the other reviewer's are perhaps being overly harsh. Encountered no problems with my luggage and found the staff to be pleasant and helpful. Both of my flights were with up to date modern crafts.,,Solo Leisure,Economy Class,Montreal to Geneva via Casablanca,February 2018,3.0,3.0,3.0,3.0,3.0,,5.0,yes
1059,royal-air-maroc,2018-01-22 00:02:00,True,There was a delay for departure from Rio. We missed our flight in Casablanca and they booked us another ticket for the next day. They didn't give us our luggage and didn't change the flight with one available the same day. People in the airport keep saying go there go there but nobody helped us. We finally booked on our own the ticket for the same day. Never book with this airline again.,,Couple Leisure,Economy Class,Casablanca to Rome,February 2018,1.0,2.0,,,1.0,,1.0,no
1060,royal-air-maroc,2018-01-25 00:01:00,True,"Moscow to Marrakech via Casablanca. I must say that this airline is very nice, and I have no hesitations using it in the future. Online service is a bit weird, because it is literally impossible to select your seats properly, the system selects them for you, and there seems to be no logic behind the selection. Moscow to Casablanca (5 hours 30 minutes, on-time) Check-in was a breeze. The flight was operated by a B737-800 with a nice modern interior and mood lighting, and we were randomly assigned emergency exit seats - which has tons of legroom and very comfortable old-fashioned thick seat profile. Pillows and blankets were waiting on every seat - a rare sight! The flight was half-empty, so there was lots of room to spread out for everyone. The staff were polite and quite friendly, but it took them almost an hour and a half to start the service - which is awfully long for a daytime flight. The meals - full trays with salads, desserts, bread and a hot main dish - were delicious, especially the pre-ordered seafood meal, even if the presentation was a bit lacking. They also had complimentary Moroccan wine in small glass bottles, which was very classy, as well as great in taste. Surprisingly, they served one more meal around an hour before landing, which consisted of two large sandwiches for each passenger. This is the first time I felt so full after the economy class flight, and that's a very rare thing nowadays. The plane had no personal entertainment or power ports, so consider bringing your own. Marrakech-Casablanca (40 minutes, on-time). Check-in was very fast once again, but surprisingly not even the airport employee could not change the assigned seats, since she apparently did not have access to the system, and I have been assigned a seat in different row that of my travel companion. The flight on an ATR72 was almost empty, with only 11 passengers, and the ATR72 was the most comfortable plane of its category I ever took. A lot of legroom once again. This flight features zero service, not even drinks, which I found surprising - they could have at least provided water. Not a big deal, considering it's just a short hop. Casablanca airport is not a great place for transit, but not the worst one I've been to (Rome Fiumicino, I'm looking at you). Long lines and a sense of chaos everywhere, but the waiting times were actually very small. Casablanca-Moscow (5 hours 40 minutes). The flight to Moscow was operated by a similar B737-800 and was jam-packed with transit passengers from Nigeria, and the boarding was extremely chaotic and disorganized, with the staff checking almost everyone for explosives right before boarding. Once onboard, I tried to ask a flight attendant for a seat change, but he told us to wait until after take-off. I asked another one, and this time the attendant was extremely nice and helpful, and even arranged for me to reseat in another regular economy row to me more comfortable. Then we switched seats with some fellow passengers, that have also been separated by the weird Royal Air Maroc seat assignment system, and ended up in the bulkhead row. The service was similar to the first flight, but this time they even provided amenity kits - with eye masks and socks, and the quality of the kit itself was better than that of Singapore Airlines, for example. The food and wine were great again, and the luggage arrived safely.",Boeing 737-800 /  ATR72,Family Leisure,Economy Class,Moscow to Marrakech via Casablanca,December 2017,5.0,4.0,5.0,,4.0,,5.0,yes
1061,royal-air-maroc,2018-01-09 00:01:00,True,Marrakech to Montreal via Casablanca. I enjoyed the flight. the personal tv screen was big enough and I watched 2 of the latest movies. The food was excellent. The service was great. My seat was big and comfortable. The big advantage with this airline is that you are allowed two checked in luggage. Also on this new plane there was plenty room for hand luggage in the overhead cabinets.,Boeing 787,Solo Leisure,Economy Class,Marrakech to Montreal via Casablanca,December 2017,5.0,5.0,5.0,5.0,5.0,,5.0,yes
1062,royal-air-maroc,2018-01-01 00:01:00,True,"Lisbon to Doha via Casablanca. It was not the first time I'm traveling with RAM, until now everything it's average. My only concern was when I arrive in Casablanca, the flight was late from Lisbon, and we only had like 35 minutes for the other flight. They inform clients we have time to be there on time and more help from security in the luggage verification (I need to ask to let me pass) and the police needs to understand English. Crew in the gate more polite and respectful and don't keep any passport in the gate table without any explanation.",Boeing 737-800,Solo Leisure,Economy Class,Lisbon to Doha via Casablanca,December 2017,3.0,3.0,3.0,2.0,3.0,,3.0,yes
1063,royal-air-maroc,2018-01-01 00:01:00,True,"Tenerife to Casablanca. Our baggage arrived one day later, because there was not enough space in the airplane. But we didn't get any information about this. Not on the departure Airport and neither on the target Airport. We had to go to the lost Baggage counter to get this information. It's really frustrated, because have to stay one day longer in Casablanca. The baggage was not delivered to the hotel. But that's not my major problem with it, it's more the communication. The airplane looks modern but the seat pocket was dirty. There was the drinks and food on the plane. A small meal. It contains a muffin and sandwich. But better they skip this sandwich in the future.",ATR72,Couple Leisure,Economy Class,Tenerife to Casablanca,December 2017,3.0,3.0,1.0,,1.0,,3.0,no
1064,royal-air-maroc,2018-01-01 00:01:00,True,"Flew Royal Air Maroc from Munich to Casablanca. Chaos to say the least. They lost my luggage and 4 days later I can't get an answer on the phone as to what is going on. Not helpful and very slow service. Honestly how in 4 days can you not locate my bag? Overall flight was Ok, food was terrible, plane was old and dirty.",,Solo Leisure,Economy Class,Munich to Casablanca,December 2017,3.0,3.0,1.0,,1.0,,1.0,no
1065,royal-air-maroc,2017-01-28 00:12:00,True,"Freetown to Marrakech via Casablanca. The aircraft, service and the food was all very average. Flights left on time, but that's about the only positive thing I have to say. The planes seemed very old. Service was perfunctory and disinterested. Food was poor - real old-school airplane food meals; stale bread, tasteless mains. The tickets were very expensive, but that's a given for anything departing from Sierra Leone. I would not choose to fly them again.",Boeing 737-800,Solo Leisure,Economy Class,Freetown to Marrakech via Casablanca,December 2017,3.0,2.0,2.0,,3.0,,1.0,no
1066,royal-air-maroc,2017-01-30 00:11:00,True,"Tenerife to Marrakesh via Casablanca. The service is average. The airline provided a snack on the 2h 40m flight but orange juice was the worst I have tasted. The main complaint is a lack of airport safety. Before the domestic flight, the Airport security staff did not check my luggage. They ran my bag through x-ray without me taking out the notebook, camera, 5 small bottles of liquid and a 0.5-liter bottle of water attached to the side of my bag. On the domestic flight, they also have travelers who have already passed clearance on the border with others. Everybody has to go through passport control on arrival.",ATR 72-600,Couple Leisure,Economy Class,Tenerife to Marrakesh via Casablanca,November 2017,3.0,3.0,2.0,,1.0,,3.0,no
1067,royal-air-maroc,2017-01-30 00:11:00,True,"London  to Cotonou via Casablanca. Boarding was smooth, and on time. Flight was pleasant. Arrival into Casablanca had to deplane and board next flight, had to go thru security which was slow as connection was 1 hr later. Just made it to departure gate when found fight delayed. Took off not very late and landed in Cotonou and found my checked in bag was missing. Filed a missing bag info, was informed that the next day my bag was in Casablanca and would arrive 2 days later. However had to leave Cotonou to Istanbul on business and could not collect it. Had given them address to my hometown for shipping it but after repeated emails no response and no bag.",,Solo Leisure,Economy Class,London  to Cotonou via Casablanca,May 2017,3.0,3.0,1.0,1.0,1.0,1.0,3.0,no
1068,royal-air-maroc,2017-01-26 00:11:00,True,"Nice to Washington via Casablanca. Flight staff and airport not worthy of Boeing 787. Returning from 3 weeks in France we chose to fly from Nice to Casablanca and on to Washington DC on Royal Air Maroc because the second leg was on the Boeing 787. Boarding in Casablanca was confused, disorganized and perilous. As has become customary for international passengers flying to the U.S. we had a second security check at the gate where we were fully patted down and carry-on inspected. While the males were whisked through by two males, there were no female security guards. All the females had to wait nearly an hour before a female started their pat down and a similar delay until the entire line was cleared. Meanwhile the men and boys did not directly board the plane from our main terminal gate. No! We, and subsequently the women and female children had to descend three flights of dirty ill lit stairs, get on a bus and go to the old original terminal, climb three full flights of stairs to the gate and then board the plane. At check-in I had asked for my pre-ordered wheelchair as I've very limited eyesight (legally blind) and Vertigo and was told a wheelchair was not available. Stairs are a real challenge especially without my wife alongside and dependent on filthy banisters and just my cane. Our aisle seats on Boeing’s newest aircraft were comfortable, the coach class seat pitch was the usual 30” we find on most airlines. We had expected Moroccan style cuisine we experienced on an earlier trip to Morocco, but we received the same food Air Maroc served on the first leg from Nice. The cabin service was erratic and staff not at all customer-friendly. Midway through the flight we found that the rest rooms had no toilet paper, no towels, no Kleenex, and the refuse bin was overflowing. A few minutes later the captain came up the aisle going to the galley so I buttonholed him, described the conditions and stated that the cabin crew were disrespecting a new aircraft. The captain took a peek then stormed off. Shortly two male stewards rushed up with their arms loaded with paper products. They seem satisfied with their mediocrity and deficiencies and there's slim chances of improving. Never again on Air Maroc or a transit stop in Casablanca!",Boeing 787,Couple Leisure,Economy Class,Nice to Washington via Casablanca,September 2017,3.0,1.0,1.0,,1.0,,3.0,no
1069,royal-air-maroc,2017-01-23 00:11:00,True,"London to Ouarzazate return via Casablanca, both way basic economy class. I went to Heathrow, through check in quickly, we took off on time, onboard staff very pleasant, tasty warm food onboard along with drinks, no long lines at Casablanca everything smooth and easy, transfer on time and I  arrived to my final destination 20 min earlier. Same with my return journey. I do not know if I was just lucky person (4 times in one trip) but honestly I say I would chose them million times more over Ryanair. Seats much more comfortable, staff very polite.  So, to all you guys awaiting your trip with RAM, sleep well! Nothing to worry about. I think they were getting very unfair reviews.",,Solo Leisure,Economy Class,London to Ouarzazate via Casablanca,November 2017,5.0,5.0,5.0,4.0,5.0,,5.0,yes
1070,royal-air-maroc,2017-01-13 00:11:00,True,"Casablanca to Yaoundé via Douala. A very pleasant experience in a modern and clean aircraft. A little chaotic boarding as many people were reseated during the process. As the last rows of the cabin were free, people reseated themselves after boarding, resulting in a free seat next to me. Smooth flight, attentive staff and OK food. No hesitation to fly again in the future.",,Solo Leisure,Economy Class,Casablanca to Yaoundé via Douala,November 2017,4.0,4.0,4.0,3.0,5.0,,3.0,yes
1071,royal-air-maroc,2017-01-23 00:09:00,True,"Gran Canaria to Casablanca. I thought Royal air Maroc had improved its services but from my recent experience, RAM unfortunately has not. We had about 2 hours delay on outward flight, while RAM on return flight decided to cancel one of its route from Canarias. We were informed of this cancellation while we were already at the airport (so 3 hours before departure) : although we bought a Las Palmas - Casablanca direct flight ticket, we had now to wait for the Tenerife plane to come to Las Palmas. I was with my family : my wife, 6 years old child and a 1 year old baby. While we were waiting our turn, the agent at check in decided to call some identified persons (that were behind us in the queue) to give them priority in registration. These people were persons in transit (their end destination was not Casablanca). After that the agent informed us that the plane was now full and that we had to wait for the day after to fly back home. I tried in vain to get someone from RAM Company to come and find solution. No one came and at the end we had to accept the situation. I think that these practices should be condemned.",ATR72,Business,Economy Class,Gran Canaria to Casablanca,September 2017,1.0,1.0,1.0,,1.0,,1.0,no
1072,royal-air-maroc,2017-01-21 00:09:00,True,"Stockholm to Dakhla via Casablanca. The flight itself ok, but they lost my kitesurfing gear, and now have been waiting for any information for 4 days. 1/3 of the kitesurfing holiday is gone, when visiting the airport there's no one working, customer service cant do anything  without some claim number that I haven't been given, no one answers the phone, no one speaks english. There has been 2 flights a day, so 8 flights and still I don't get my stuff?",,Solo Leisure,Economy Class,Stockholm to Dakhla via Casablanca,September 2017,3.0,3.0,3.0,1.0,1.0,1.0,1.0,no
1073,royal-air-maroc,2017-01-02 00:09:00,True,"Flew from Agadir to Madrid via Casablance, hadn't used Royal Air Maroc before. Check in / boarding in Agadir was fine and bag was checked all they way through to Madrid - I had to book business class as I needed a fully changeable ticket, crew seemed nice enough when boarding - but that's about as much as I saw of them. I was surprised that for the fare involved on the Agadir - Casablanca sector there was not even the offer of a glass of water, the curtain to the galley was across the whole time with the smell of food wafting through (crew meals obviously) disappointing service to be honest. The transfer at Casablanca was fine / the crew on the Casablanca - Madrid sector were very pleasant, the cabin lay-out was proper ""first class"" style seating plenty of leg room, magazines offered before take-off with pre-flight water or juice. As the flight was only 1 hour and 15, I was given a meal tray which had a hot beef shawarma with fruit salad and Mango mousse cake. It was delicious to be honest and a hot towel service after. The only thing I found really odd on this sector was there were no announcements made in English at all only French and Arabic (the safety demo was a video in English and Arabic) there were a few USA passengers on board also and we had to ask the crew what the announcements were about which I found odd. On the previous sector Agadir / Casablanca all the announcements were made in French / Arabic / English so I'm unsure as to what they were up to as the majority of passengers on the Casablanca / Madrid were Spanish or English speaking. Overall RAM is a good airline but they would need to get their on-board service aligned a bit better .",Boeing 737 800,Solo Leisure,Business Class,Agadir to Madrid via Casablanca,August 2017,5.0,3.0,4.0,,4.0,,2.0,yes
1074,royal-air-maroc,2017-01-01 00:09:00,True,"Bologna to Beirut via Casablanca. It was a transit travel, and the airline should have booked an hotel inside the airport to stay this night. So, they gave me the hotel booking and when I got there, the hotel was fully booked. I returned to them, and after waiting a lot of time and many people came having the same problem, they took us by bus inside the airport to a lounge that contains sofas, and they told us that we should stay there till the next day. This lounge was not finished (it was not fully equipped and a smell of paint), and it does not have any privacy, in which all the sofas are beside each other. It was really a very insulting experience.",Boeing 737-800,Solo Leisure,Economy Class,Bologna to Beirut via Casablanca,August 2017,1.0,2.0,,,1.0,,1.0,no
1075,royal-air-maroc,2017-01-22 00:08:00,True,"We booked from Brussels to Nairobi via Casablanca and we got the tickets. There it stated we had a stopover at Casablanca (1hour and 10 minutes lay over).  When we tried to check in online the evening before, we could only check in from Brussels to Casablanca. No changes in flight hours where shown. When arriving in Brussels airport, 3 hours in advance, they only could check us in for the flight to Casablanca. The personel of RAM told us this was normal procedure and once we would arrive in Casablanca, we would receive our next boarding pass for the plane to Nairobi. Once arrived in Casablanca (on time, still had more than an hour to get on the other plane), the personel of RAM showed us where to obtain our other boarding passes. At this desk they suddenly told us 'that plane left more than an hour early!'. So, as our first plane was landing, the other one was already taking off! Nobody notified us, not online, no e-mail, message. We were speechless and desperate. Together with an American couple (who also booked a direct ticket from Brussels to Nairobi), the personel told us it was no problem, they would refund our flight and that we would have to take the next flight, 2 days later! This was not an option for us, because we already booked a safari with driver and airport pick up, all planned from the moment we would arrive in Nairobi. After 3 hours, they told us to come fast, because there was a flight to Cameroon we should be on. Then, from Cameroon, we would have to take a flight to Nairobi. Instead of arriving at 2am, we would arrive at 8 pm (losing an entire day of safari and hotel, but still less worse than losing 2). They told us it was safe to transfer at Douala. Once arrived in Douala (after a night flight with stopover in Yaoundé), at 4am, the border control would not let us enter (because we had no ticket and visa), they called the police, who took our pasports and we had to sleep outside the police departement at the airport! At 8am the office of Kenya Airways opened (where we had to check in for the flight). But RAM had put us 2 on wrong seats! The others could board, but not the two of us. After 2 hoffiric hours their personel managed to get us on a flight to Nairobi. Late in the evening we arrived in Nairobi, lost the money of our hotel, lost the money of our safari. The return flight from Nairobi to Paris was a disaster as well! In Nairobi, the personel told us we would have to take our luggage in Casablanca (since we were booked to spend one day at a hotel in Casablanca). In Casablance they told us they could not obtain our luggage. We had no spare clothes, toothbrush, shampoo. Next day, arriving in Paris, one of our bags was missing. After 2 hours of waiting, they found our bag, who was shipped in another plane.",,Couple Leisure,Economy Class,Brussels to Nairobi via Casablanca,August 2017,1.0,1.0,1.0,,1.0,,1.0,no
1076,royal-air-maroc,2017-01-21 00:08:00,True,"Marrakech to Paris. The airline operates the exact route for two earlier flights on same day. Yesterday, we spoke with the Morocco reps asking how we put ourselves on standby for the flights. They said they cannot do it, and we must go to airport and ask gate agents. We wake up at 5:30am to go to airport. First rep at the RAM counter says both morning flights are fully booked, there's nothing they can do (but they were still selling tickets online for this flight!) I go the the rep adjacent to the first agent. She says there's plenty of space but they only handle check in at this counter, so we must call RAM - which we'd already done and were instructed to go to airport. We nevertheless call RAM again, this time an English speaking number, and the guy says that he cannot change over the phone, only the agents at the airport can do that. They will give you the run around on the most basic customer requests.",,Couple Leisure,Economy Class,Marrakech to Paris,August 2017,,,,,1.0,,1.0,no
1077,royal-air-maroc,2017-01-01 00:08:00,True,"Casablanca to Marrakech. I've never seen such chaos at the airport, and there was no flight delay or anything wrong. Only two people checking a long line of people in - everyone was unclear where to go and when I asked I was given different answers from each Royal Air Maroc desk I went to. Flights are cheap so if you really need to save money and they are going to a destination you need to cross your fingers. The flight attendants were very pleasant though!",,Solo Leisure,Economy Class,Casablanca to Marrakech,July 2017,3.0,5.0,3.0,2.0,1.0,3.0,3.0,no
1078,royal-air-maroc,2017-01-23 00:07:00,True,"Nouakchott to Casablanca, the level of service was quite low. No preferential check in for business class or preferential boarding. It was a internal african route, so probably the carrier would not use the best plane in the fleet, but the Boeing 737-800 was not very clean, and the level of service was average. No entertainment, but the flight is only about 3 hrs). The food was ok.",Boeing 737-800,Business,Business Class,Nouakchott to Casablanca,July 2017,2.0,3.0,2.0,,2.0,,3.0,no
