,Subject,date_published,verified,review_text,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
41,ethiopian-airlines,2016-01-07 00:05:00,,"First time flying Ethiopian and was excited to fly them as I had heard they were good, one of the best in Africa. Boarded at around 11.30pm in LAX, didn't take off until nearly 2am (I had heard they were often late, which seems to be true on so many occasions - looked at a popular flight tracking website and most if not all their past flights were 1-2 hours or more late). When we finally left LAX, the cabin crew started at the back of economy delivering meals. They reached my seat (front of last economy section) at around 3am. I was handed the tray with ""here's chicken"", the crew couldn't have been less bothered, no smiles (except from purser when we stepped aboard) and a general look of being completely fed up. The ""meal"" (using that term very loosely) was absolutely the worst I have eaten on board an aircraft. The tray, food containers and servings were tiny. Rock hard bread bun and a slimy square of something resembling a muffin/desert bread. Measly pieces of chicken in a runny gravy with two tiny boiled potatoes and a piece of broccoli. The crew took so long to collect trays that people started to leave them on the floor by the bulk-head / door. At around 4.30am they were picked up and lights were left on full brightness in the cabin until maybe 5am. My armrest TV was broken as were maybe half of the TV screens in the cabin (this was a relatively new B787-8 aircraft). Toilets were in poor shape for most of the flight. When we arrived in Dublin, we waited at the carousel for bags to be delivered for close to an hour and a half. Tweeted Dublin Airport Authority to ask what was going on and they replied that it was the airline's fault. Reading another review on here, I feel lucky that we got our bags at all. Return flight to LAX two weeks later was better because the flight was maybe a third full and entertainment system was working. However, Food was still pathetic and we left Dublin an hour late. First and last trip ever with Ethiopian. They need to up their game. What a waste to have a fleet of new B787-8 aircraft only to provide such terrible service.",Boeing 787-8,Solo Leisure,Economy Class,LAX to DUB,April 2016,3.0,1.0,1.0,2.0,1.0,,1,no
42,ethiopian-airlines,2016-01-28 00:04:00,True,"Brussels to Seychelles via Addis Ababa. We used my Voyager miles from SAA to book our holiday in the Seychelles, and only Star Alliance partner that could get us there during the Christmas period was Ethiopian. I booked in March 2015. Ethiopian managed to cancel two of my four flights, resulting in rebooking and losing a day's holiday accommodation (having to return a day earlier) and changed the Boeing 787 to a first generation Boeing 777. I would acknowledge that my family were allowed to go with me (Star Alliance Gold) in the Sheba lounge. Food okay, smiles of staff super, but it was very overcrowded. During all the changes to our flights, I was offered accommodation for my family and tours in Addis (we would have had to spend one unplanned night in Addis). I guess luckily for Ethiopian they cancelled the Seychelles - Addis flight and left us in the Seychelles. The Boeing 777 was old, no entertainment, food was mediocre and none of the attendants actually smiled.",Boeing 777 / 787,Business,Economy Class,BRU to SEZ via ADD,January 2016,2.0,1.0,1.0,1.0,1.0,,1,no
43,ethiopian-airlines,2016-01-27 00:04:00,True,"We traveled Los Angeles to Dublin with Ethiopian Airlines. We arrived in Dublin and our luggage was not in the airport. The luggage was still on the plane. They would not retrieve it saying that it was too late and they were taking off, wouldn't even look. We did not get our things until April 11th - 5 days from when we flew. We had no shoes, accessories, tuxedo, gown, make up, hair care, etc. We called and called. Never did anyone respond. We purchased our tickets in advance, paying over $1100 each.  I should be reimbursed for all of the items we had to purchase. We attended 6 events while on the trip, had to miss the first one as we didn't have the items we needed to look presentable. We saved for a long time to go on the trip. I shouldn't have had to spend additional money on things I already own - flat iron, clothing, shoes, make up, etc. Not once had Ethiopian Airlines returned a call or email. The Swissport Office said that it happens on every one of their flights. That is unacceptable.",,Couple Leisure,Economy Class,LAX to DUB,April 2016,5.0,5.0,5.0,5.0,1.0,,1,no
44,ethiopian-airlines,2016-01-21 00:04:00,,"I flew with the carrier for the first time in March 2016, from Dublin to Los Angeles. I am a frequent flyer, and have at some stage used most of the main international carriers, and this is the first time I have ever felt the need to go to the trouble of writing a poor review for an airline. The outbound flight was rescheduled at the last minute, meaning I arrived just over an hour late to LAX. Subsequently I missed the connecting flight which was Alaska Airlines. They told us to contact Ethiopian, who should have checked us in all the way to our final destination at Dublin airport but had refused to do so. We spent an our on the phone to Ethiopian customer services, as they had no representation at all at LAX. The person dealing with us on the phone was incredibly rude. Eventually he agreed that Ethiopian would pay for and book us on another flight, we were instructed to go back to Alaska Airlines. When we discussed what we were told with them, they said the method suggested was impossible. Luckily Alaska airline were extremely helpful and gave us change of seat fare instead of full fare, on the next flight available, which was actually from Orange County airport the next day, which cost us shuttle bus and hotel. As for the flights themselves, our screens did not work in either outbound or return flight and the crew seemed to think this was normal on a 10 hour flight. I had to clean the toilet on my flight home to use it, as every toilet on the aircraft after 4 hours into the flight was dirty. I am the least fussy eater but I can say the food was not even recognisable for some meals, I suggest bringing your own snacks. Finally the most concerning point, when waiting to leave LA, there was some kind of technical trouble, so we sat on the aircraft for two hours before leaving, late again of course. The problem was, before leaving we received no safety demo. None of the crew came around to inspect the cabin configuration for take off, my friend was fast asleep with her seat reclined as we started to head down runway. Ethiopian Airlines is the first airline I have ruled out so far. The flights were more expensive than other carriers but the quality is not up there with the big carriers I'm afraid. Shame as its a convenient route for me, but the good new is Aer Lingus are starting an LAX route soon.",,Solo Leisure,Economy Class,DUB to LAX,March 2016,3.0,1.0,1.0,1.0,1.0,,1,no
45,ethiopian-airlines,2016-01-10 00:04:00,True,Johannesburg to London Heathrow via Addis Ababa with Ethiopian Airlines. Huge seats with masses of legroom. You can lift up the headrests and fold in side flags to stop your head falling sideways. USB charging points. Loads of audio / video channels. All flights left on time. Cabin service is slow but staff very pleasant and efficient. Online check-in didn't work but helpful staff at every airport were able to choose seats for me and even change them when a better one became available. Would prefer to fly again with them purely because of the amount of space you get.,Boeing 777-300,Solo Leisure,Economy Class,JNB to LHR via ADD,April 2016,5.0,4.0,4.0,5.0,4.0,,5,yes
46,ethiopian-airlines,2016-01-10 00:04:00,,"Oslo to Zanzibar via Stockholm, Rome and Addis Ababa with Ethiopian Airlines. A 22 hour delay, okay to understand because of problem with a Boeing 787. Whats not ok is that the airline decline to communicate with us after this event. Have contacted them 10 times and the only answer I'm getting is ""We will contact you shortly"". Posted the story on their Facebook page and the post was deleted and I was prevented for more post on their pages. We sat 7 hours waiting in the plane without being offered water or any other things to drink. Stay away from this airline. Porblems with the plane is understandable but not being willing to communictate with your customers are totally unaccetable.",,Family Leisure,Business Class,ARN to ZNZ via FCO/ADD,December 2015,3.0,1.0,1.0,3.0,3.0,2.0,1,no
47,ethiopian-airlines,2016-01-04 00:04:00,True,"Dubai to Addis Ababa. In spite of their young age, Ethiopian Airlines Boeing 777s are worn. Touch screens do not work, worn seats despite the legroom available. Food disgusting - whatever route you fly, they serve chicken with tomato and rice.  A shame for an airline representing a country with such incredible cuisine. Nice crew but not much they can do to improve the poor service at their level. Addis Ababa airport is to be avoided - pass through as fast as you can. Ethiopian Airlines has experienced phenomenal growth but it's a shame to see it has sacrificed quality of service.",Boeing 777,Business,Economy Class,DXB to ADD,April 2016,2.0,3.0,1.0,1.0,2.0,,2,no
48,ethiopian-airlines,2016-01-04 00:04:00,True,"Cheap flights for a cheap service. My Ethiopian Airlines flight from London to Johannesburg via Addis Ababa was one to remember. Sets are pretty small compared to other airlines I have used, TV screen was not working for the flights from London to Addis Ababa, and the food was absolutely poor. I am gluten intolerant and I booked a special meal when I bought the flight, but they don't know what gluten intolerance means. I found on my tray written GF (gluten free) but they gave me bread and muffins (containing gluten) saying that this was what they had. Luckily I brought with me something to eat in case. At least the flight was cheap.",,Couple Leisure,Economy Class,LHR to JNB via ADD,March 2016,1.0,3.0,1.0,1.0,2.0,,3,no
49,ethiopian-airlines,2016-01-01 00:04:00,True,"I recently flew Ethiopian Airlines from Johannesburg to London via Addis Ababa. Both flights were operated with a Boeing 777-300, and the aircraft was a lot more comfortable then Emirates. Ethiopian have a 3x3x3 seat layout whereas Emirates is 3x4x3. The aircraft was spacious, seats were very comfortable and seat pitch great. The food on both flights was above what I expected on  and the crew were fantastic. I found them nicer than European airlines I have flown. I will definitely fly them again, but a word of warning. Addis Ababa Bole airport really needs an overhaul and some of the ground staff could do with going on a customer service course. It was a shame that this is what seems to have let Ethiopian Airlines down in the past and still does. On the whole I am impressed by the improvements, and they are a breath of fresh air in Africa.",Boeing 777 300,Solo Leisure,Economy Class,JNB to LHR via ADD,March 2016,5.0,5.0,4.0,3.0,1.0,,5,yes
50,ethiopian-airlines,2016-01-01 00:04:00,True,"This is my first time with Ethiopian Airlines, when I flew round trip from Los Angeles to Dublin. At LAX check-in the agent was very informative and helpful. I thought may be the crew members on board would be the same, but unfortunately I was wrong. The crew were not friendly at all, and there was no warm and welcoming feel to it. They're just there to do their job and get it out of the way. They bump into my seat while pushing the cart and into my elbow few times, I didn't hear any word from them. Not a sorry, excuse me or pardon me or anything. There is no interaction from staff, not even a smile. The food was terrible. I will not recommend this airline.",Boeing 787,Solo Leisure,Economy Class,LAX to DUB,March 2016,1.0,1.0,1.0,4.0,2.0,,2,no
51,ethiopian-airlines,2016-01-23 00:03:00,,"Ethiopian Airlines flight from Douala to Addis Ababa left 1 hour late, due to a burst tyre, but the flight was very pleasant in the Boeing 787-8. Problems started in Addis. The flight from Addis to Dar was delayed every 30 min due to operational reasons, from 10PM local time until midnight, when they took our boarding passes to issue us hotel vouchers. We were taken to a lounge and given some rice and curry chicken. At 2AM we still had no information, and no boarding passes. After harassing the staff, we were told that ""due to the weather"", we would have to spend the night in Addis and leave at 10AM. We had to wait for hotel vouchers, which were given to us at 4AM. Total waiting time from the scheduled departure time to getting hotel vouchers was 5 hours! The next day, the 10AM flight was delayed by 1 hour for operational reasons. Good side: we were taken to a nice hotel with clean rooms and bathroom (no hot water in bathrooms with a 12°C temperature outside), and were served breakfast before being taken to the airport at 8AM. Conclusion: we landed at 2PM instead of 2AM. To avoid if you must be there on time.",Boeing 787-8 / 737-800,Solo Leisure,Economy Class,DLA to DAR via ADD,January 2016,4.0,3.0,3.0,5.0,2.0,,3,yes
52,ethiopian-airlines,2016-01-20 00:03:00,,"Cape Town to Roma via Addis Ababa with Ethiopian Airlines. Flight was 1 hour late departing from Cape Town. Plane was a Boeing 787, the confort is normal, food is normal, not the best but not the worst. Enetertainment is available and limited, USB charger in the console. Transit in Addis Ababa was the worst part of the trip. Old airport, small scanning machine, overloaded airport due to the number of people in transit. Definitely, Addis Ababa hub is not prepared to grow. Staff were quiet helpful to speed up and optimize security check. Not a bad experience, but not the best.",Boeing 787-800,Solo Leisure,Economy Class,CPT to FCO via ADD,March 2016,4.0,4.0,3.0,3.0,4.0,,4,yes
53,ethiopian-airlines,2016-01-16 00:03:00,,"Ethiopian Airlines from Mumbai to Mombasa via Addis Ababa. Mumbai to Addis sector, where I was in Economy was very good. The vegetarian food served was below par but the attitude and helpfulness of the cabin crew more than made up for this deficiency. I got an upgrade to Business Class in the Addis to Mombasa sector where it was a Boeing 777 which went to MBA. The cabin crew in this sector too was high class as was my experience with ET earlier too.",Boeing 777 / 787,Business,Economy Class,BOM to MBA via ADD,February 2016,4.0,5.0,4.0,4.0,4.0,,5,yes
54,ethiopian-airlines,2016-01-16 00:03:00,,"London to Zanzibar via Addis Ababa. We flew Ethiopian Airlines and were pleasantly surprised. All flights departed and arrived on time, one even early. The cabin crew were pleasant and attentive. The aircraft were modern (Boeing 787 from ZNZ-ADD) clean and well stocked. Food and drinks were served on all sectors, not inspiring but adequate. In flight entertainment was good - excellent on the 787 - the PA announcements were clear and repeated in 5 languages - and the flight deck kept passengers well informed. Overall we were impressed and would fly that route with Ethiopian again, and recommend it to others, for which it repesented excellent value. Although we had a 7hr lay-over at ADD on the return, the airport unusually has comfortable beds in the transit area to lie on and reasonably priced freshly cooked refreshments (even at 01.00hrs) and drinks in various cafes. It was certainly more comfortable than the lay-over at Dubai airport last year. Warning: - do not buy any form of liquids - water, alcohol, or perfumes at the Addis Ababa duty free. Even when sealed and in an official duty-free bag it will be confiscated at an extra security check just before the departure gate.",Boeing 777 / 767 / 787 ,Couple Leisure,Economy Class,LHR to ZNZ via ADD,March 2016,4.0,4.0,3.0,4.0,4.0,,5,yes
55,ethiopian-airlines,2016-01-04 00:03:00,,"Ethiopian Airlines price was fantastic for us as pensioners, £320 return from Dublin to Johannesburg, so we were willing to put up with a little discomfort, but were impressed with most things. Addis Ababa is not the world's idea of a great airport and the ground staff there were most unhelpful and far from organised. It was only a 2hr 25m stopover, as we waited for our connecting flight to Dublin. The announcement, over an antiquated address system, was called as a Canadian flight and via Dublin was never mentioned, caught it by the skin of our teeth. Ground staff at Johannesburg were great and could not have been more helpful. We had 3 seats each from Johannesburg to Addis to relax on for the 4.5hr flight, food acceptable and no worse than other airlines. The planes look well used and a lot of the seat screens did not work. Cabin crew vary from inexperienced to most helpful and just the luck of the draw. If you are a reasonably experienced flight passenger and want value for money go for it. Total journey time on this flight is 16hr 25m each way.",,Couple Leisure,Economy Class,JNB to DUB via ADD,March 2016,3.0,3.0,3.0,2.0,2.0,,5,yes
56,ethiopian-airlines,2016-01-19 00:02:00,,"Etiopian Airlines remain the cheapest on this route, service is friendly but anouncement by staff go on for ever. Food remains boring, IFE with poor choice of older movies even if blockbuster section. Games on vod system do not work or do not react to commands givbem by in chair remote. Food remains of poor and quality and serving a warm lunch at 11 am and or 1 am is a strange way of trying to cut expenses, a light breakfast or snack would be far better. Ethiopian has reduced the miles you receive as status miles when flying with them - this of course depends what bookuing class you have reserved your ticket. One more new experience the past few months is when flying in to Addis and getting on to your flight for Tel Aviv security is understandable but new security measures are rude and rediculous. Bole intl airport remains the worse airport i have  visited and airport gold lounge of very poor quality.",Boeing 777-200 / 737-800,Solo Leisure,Economy Class,JNB to TLV via ADD,February 2016,3.0,4.0,1.0,2.0,1.0,,2,no
57,ethiopian-airlines,2016-01-18 00:02:00,,"I flew for the first time on Ethiopian Airlines from London Heathrow to Addis Ababa to Harare in Feb 2016. Unbelievable screw ups! My luggage didn’t arrive and was held in Addis (despite an 8 hr layover!). It came 2 days later even though there are daily flights to Harare. Worse yet, ET completely cancelled my return sector from Harare to Addis (ET 873) without any notice (my email is in the booking file). I only found out by coincidence on checking my booking online. As it was a Sunday and the main city office was closed, I went to the airport to reinstate this sector. Nothing could be done. Go the city office tomorrow, I was told. So, I did and ET office staff first told me my scheduled flight (ET 873) was cancelled. They asked if I could travel a day earlier (and wait 24 hr in Addis for my connecting flight to London-Heathrow). Then, I was told ET 873 wasn’t cancelled after all, and I was given a print-out confirming my flight and a seat on ET 873. Then, trying to check in online, I read a note on my file that there was still a problem with the Harare-Addis sector and I should see the counter check in agent. At airport check-in, I’m told the ET office printout showed a booking in V class but their computer shows U class. (How is that even possible on a single booking?) Even though my original itinerary showed U class, and U is higher than V class, they would not check me in. I waited 45+ minutes for the office and airport staff to correct their problem before being issued a boarding pass. It doesn’t end there. On arrival in London Heathrow (ET 700), I noticed that my previously confirmed aisle seat is now a window seat on my Air Canada (AC 851) flight to Calgary. How can ET even change a confirmed seat on AC when AC couldn’t assign a seat for me on ET prior to my departure?  Ethiopian Airlines don’t belong in the Star Alliance. This is my last time flying them.",Boeing 787,Business,Economy Class,LHR to HRE via ADD,February 2016,3.0,3.0,2.0,1.0,1.0,,1,no
58,ethiopian-airlines,2016-01-16 00:02:00,,"In comparison to travel time and jet lag, Ethiopian Airlines is one of the best airlines to use. However, great improvement is needed in the food services, we were served the same dish 4 times from Entebbe to Toronto. This is not acceptable by any standard. Secondly the airport connection in Addis is very chaotic without any notification from the airport staff, passengers have to figure their own way out. The seats on the 787 are comfortable enough but if the airline does not take care, in a few months the electronics may fall apart. The management must ensure that they improve the friendliness of stewards towards the passengers and try to get to the standards of the other International airlines in order to make a bigger name in Africa.",Boeing 787-800,Family Leisure,Economy Class,EBB to YYZ via ADD,January 2016,3.0,3.0,2.0,3.0,2.0,,3,no
59,ethiopian-airlines,2016-01-19 00:01:00,,"My first trip with Ethiopian Airlines from Durban to Jeddah return via Addis Ababa was very disappointing. Air-conditioner was not working properly on flight from Jeddah to Addis Ababa and the cabin was very hot. Requested a bassinet seat and was only given on one of the four flights taken. I pre-ordered vegetarian and fruit platter, and the cabin staff said these meals were not available. Staying hungry on a 9+ hour journey not easy.",,Family Leisure,Economy Class,DUR to JED via ADD,January 2016,3.0,3.0,1.0,,3.0,,3,no
60,ethiopian-airlines,2016-01-13 00:01:00,,"Excellent flight and service from Ethiopian on my flights from Washington Dulles to Entebbe via Addis Ababa. Friendly staff, plenty of food and drink, power points in some seats in Economy to charge laptops. Flight was half empty so I got myself 3-seats together (as did all of the last section of the economy cabin). Flight departed and left around on time. A fair number of unruly and loud children on the flight, but that seems to be a standard on long-haul flights to Africa. Addis to Entebbe was good, including a full meal on a 2 hours flight. Only real downside was that the Ethiopian lounge in Addis is a bit of a dive - awful food, very crowded, no showers and few power points. Nevertheless, highly recommended as the best choice for US to East Africa.",Boeing 777-300ER,Business,Economy Class,IAD to EBB via ADD,January 2016,4.0,5.0,4.0,4.0,3.0,,4,yes
61,ethiopian-airlines,2016-01-07 00:01:00,,"Addis Ababa to Manila via Bangkok, and Ethiopian Airlines are still operating old and outdated planes. To give you an idea of how old this plane was the safety video showed a Walkman (yes portable cassette player) as an example of electronic devices. Seat leg room is shorter than normal, I'd say 30-31 inches at best. Seats are uncomfortable, the cushions are not well attached and will slide around so you are almost sitting on the seat frame. In flight entertainment consisted of 5 or 6 movies playing on a loop, the screens are very small and picture quality is not good, sound is distorted. Food was poor. Flight attendants spent most of the time in the back and did not walk through with beverages after the normal meal service and did not respond to call button. On all landings (4 on this trip) people started getting up as soon as the wheels touched the ground and the flight attendants sat and watched without saying a thing. Manila to Bangkok the flight was almost empty, but Bangkok to Addis was very full. This airline owns 5 or 6 Boeing 787s which they use for shorter, lower traffic flights within Africa. They really need to start using the better planes for the longer, more crowded flights and start updating their fleet.",Boeing 767,Business,Economy Class,ABB to MNL via BKK,January 2016,1.0,1.0,1.0,1.0,1.0,,1,no
62,ethiopian-airlines,2016-01-05 00:01:00,,"Mumbai to Johannesburg via Addis Ababa, and was pleasantly surprised by how well organized Ethiopian Airlines was. A standard economy class cabin, the staff service was excellent. Meals were hot, drinks cold, with alcoholic and non-alcoholic options. The food was on par with any other airline I've flown, and entertainment options were varied, great selection of audio, movie and tv options were current and classic.",,Couple Leisure,Economy Class,BOM to JNB via ADD,December 2015,3.0,4.0,4.0,4.0,4.0,,4,yes
63,ethiopian-airlines,2016-01-02 00:01:00,,"On my Bangkok to Kuala Lumpur flight it was an old plane. The cabin looks like the mid 80's - no PTV/AVOD (I don't need it on an 2h flight but remember there were some pax coming from Addis Ababa with this plane), old leather seats and a dirty seatpocket. Even if the plane was so old, the FAs did there best to make this flight comfortable and were helpful and friendly. A good hot meal and two times free drinks were served on this short flight. The meal was tasty. Plane arrived 20 minutes early in KUL. Flight in Economy was very cheap compared to Thai or Malaysia Airlines. Captain gave some flight information, nothing special to remember. All in all Ethiopian Airlines is for an african carrier very good, in their modern aircraft it must be a nice experience. I flew Ethiopian Airlines several times now, and never credited my mileage automatically - for frequent flyers not ideal, and you must credit the miles manually by contacting the costumer service of the airline - Ethiopian Airlines should improve that, it should be possible for a Star Alliance Carrier.",Boeing 767-300,Business,Economy Class,BKK to KUL,October 2015,3.0,4.0,4.0,1.0,4.0,1.0,5,yes
64,ethiopian-airlines,2015-01-30 00:12:00,,"Toronto to Lagos via Dublin return with Ethiopian Airlines. Overall the experience was good, food was good and service in flight was great. Pleased with the aircraft, low noise levels and fantastic entertainment on board. I was disappointed with the toilet facility onboard on my last leg back to Toronto via Dublin as it was malfunctioning.",,Solo Leisure,Economy Class,YYZ to LOS via DUB,December 2015,4.0,4.0,4.0,4.0,4.0,,4,yes
65,ethiopian-airlines,2015-01-25 00:12:00,,"Los Angeles to Dublin with Ethiopian Airlines. Free alcohol and meals were good, TV / movies were good. The plane was clean, service on flight was good. The dinner service was a bit slow as they waited for head steward to tell them to hand over tray. Also the flight was a bit cold so I used 2 blankets. Getting bags off plane in Dublin was slow but that would be Dublin ground crew. You should get to LAX early, as the TSA there seem to be the slowest of any airport in the US - slower even than Chicago. It took an hour and it was not busy in international terminal.",Boeing 777,Solo Leisure,Economy Class,lax to dub,December 2015,4.0,5.0,5.0,4.0,4.0,,5,yes
66,ethiopian-airlines,2015-01-19 00:12:00,,"Round trip from Los Angeles to Dublin with Ethiopian Airlines. Check in at Los Angeles was rather chaotic, and the supervisor was not very friendly, she actually told the agent that was checking us in, that she was tired of having to show her and explain her everything. Later on she got on the plane, screaming at people and demanding to see their boarding passes. No mention of Lounge access, even though we are Star Gold. Went to the lounge with no problems. There were never any announcements that boarding had started and the screen just showed departure time, but no ""boarding"". The lounge agent called the gate and she was informed that they were doing last call. Onboard, the aircraft which is only 2 years old, showed its wear and tear. Ripped seat pockets, broken cup holders. Entertainment screen was not responsive. Service was ok. Flight attendants did their job, but no smiles. 2 hot meals served, but no choices. No snacks provided. Meals tasted ok, but looked more like a TV dinner. Return flight from Dublin a little better. Granted the 6am departure is a killer. Again, no mention of lounge access. When asked, we were informed that it was only for Business Class customers. Only after checking with another agent, we were given lounge invitations. Return leg, friendlier crew. Better meals with an option of chicken or ravioli and a hot breakfast, prior to arrival. This plane was in better shape. Biggest complaint is that both flights were delayed by over an hour, while sitting already on the plane. No specific reason was given. Would fly them again because the price was good.",Boeing 787-8,Couple Leisure,Economy Class,LAX to DUB,December 2015,3.0,3.0,3.0,3.0,2.0,,4,yes
67,ethiopian-airlines,2015-01-15 00:12:00,,"Ethiopian Airlines has the worst Business Class experience. Old plane, with no personal TV screens, and of the two very small screens at front the plane, one was constantly flickering and the other was black and white. In addition the outlet for the headphones was not connecting properly so sounds was far from clear. Then the choice to play a subtitled Chinese movie was also an odd choice and hardly a new release, if one was able to see or hear the movie. As I went to charge my iphone was told that the power outlet at the seat was not working, then apparently there was not power at any seat. Food was unappetising. Although the staff were pleasant they were far from concerned about the lack of amenities or service in Business Class, and not able to offer any solutions, apart from more overheated food when the first dish was too terrible to consume. A definite no fly option if you want amenities and service in an airline.",,Business,Business Class,Addis Ababa to Bangkok,December 2015,1.0,1.0,1.0,1.0,2.0,,1,no
68,ethiopian-airlines,2015-01-15 00:12:00,,"I had very low expectations given how many negative reviews there are, but these were pleasantly exceeded, and I would happily fly Ethiopian Airlines again. The return trip from BKK-ADD was on an old B767, these were rather tired planes, and the business class seats were the old lounger-style - not particularly comfortable for sleeping, but still spacious. From ADD to ACC, the planes were new B787s, and were very comfortable, clean, and in excellent condition. A pity these were not offered on the longer flights to BKK. Cabin crew on all legs were excellent - very friendly, polite and professional. They all made a real effort, and seemed to enjoy what they were doing. Food was plentiful and good - a reasonable selection of dishes to choose from, as well as cheese and desserts; likewise, a good selection of alcohol was offered. I especially enjoyed the selection of Ethiopian dishes on offer, and the cabin crew were very encouraging in getting us to try them. IFE was virtually non-existent on one of the B767, and poor on the other flights, but this would be my only major complaint. Given the low price, I was very suprised at the good quality of service, food and drink - and indeed comfort on the Dreamliner. All flights were on time.",Boeing 767 and Boeing 787,Couple Leisure,Business Class,BKK to ACC via ADD,December 2015,3.0,4.0,4.0,2.0,4.0,,5,yes
69,ethiopian-airlines,2015-01-15 00:12:00,,"Excellent flight with Ethiopian Airlines. It's so nice to have a direct flight from Los Angeles to Dublin. I was so surprised to only see a few Irish people on board making use of this excellent connection. I hope Ireland utilizes this more so they keep the route open. My return ticket was only $750 and it leaves Los Angeles at around midnight and lands around 6pm so it really helps with jet lag so you don't need to wait around all day like a zombie before going to sleep. The cabin crew were really nice, helpful and happy to be there. The airplane is the new boeing dreamliner. It's so quiet, the air is not as dry and the entertainment system was great. Loads of good movies to watch.",Boeing 787,Solo Leisure,Economy Class,Los Angeles to Dublin,December 2015,4.0,5.0,5.0,5.0,5.0,5.0,5,yes
70,ethiopian-airlines,2015-01-08 00:12:00,,"Ethiopian Airlines from Nairobi to Dublin via Addis Ababa.  The price is one of the cheapest, but if you don't expect too much, you will not be disappointed - they get you from A to B on time and in reasonable comfort. The food is basic, no choice - chicken in tomato with pasta, on both legs, plus a continental breakfast. The flights were only half full, which made them much more pleasant. The Boeing 787 was quite new and a lovely aircraft. The landing in Dublin was tricky, with stormy conditions, but we got in safely. Addis Ababa is not a great transit airport; think a rather scruffy provincial bus station with waves of people passing throu gh in the late evening.",Boeing 737 / 787,Solo Leisure,Economy Class,NBO to DUB via ADD,December 2015,3.0,3.0,2.0,2.0,2.0,,3,yes
71,ethiopian-airlines,2015-01-04 00:12:00,,"Juba to Rome via Addis Ababa with Ethiopian Airlines. Check-in is always a chaotic experience. Addis Ababa airport looks nice from outside but is a disaster inside, with outdated lounges, filthy restaurants, old shops and dirty toilets. Boeing 787s already look worn and on most planes, the touch screen IFEs do not work well. During the late evening rush hour, flights get delayed. Ethiopian Airlines does not offer a choice of meal on its Addis-Europe flights, hence you only get a hot snack on the 5.30 hour flight between Addis and Rome. How can one think of this as a medium-haul flight? Ethiopian Airlines is still very far from its competitors in terms of service quality and consistency.",Boeing 787,Business,Economy Class,JUB to FCO via ADD,November 2015,2.0,2.0,1.0,1.0,1.0,,1,no
72,ethiopian-airlines,2015-01-27 00:11:00,,"Dublin to Johannesburg via Addis Ababa return. Everything about Ethiopian Airlines is just about average. Do not have any high expectations for the in flight service of food and entertainment, seats are uncomfortable, toilets are not cleaned, I noticed this on all my 4 flights throughout my trip. The planes are not clean, although the Boeing 787's are relatively new. My biggest issue was at the airport on my way home transiting through Addis Ababa. The airline would allow me to carry three duty free bottles of alcohol that I had bought onboard the plane, one I had bought in Addis Ababa and the others in Johannesburg, in an airport secure bag used for transit, I was forced to check them on with cargo and all smashed of course when I collected at the other end. The staff were rude and unhelpful and could not give an explanation as to why I could not carry these - I've travelled a lot and never had this issue. I emailed the airline to three different emails and have not received any reply at all.  I will not fly with this airline again, alothough a little cheaper than others, I would sacrifice some extra money to fly an alternative route.",Boeing 787,Couple Leisure,Economy Class,JNB to DUB via ADD,November 2015,2.0,3.0,2.0,3.0,1.0,,2,no
73,ethiopian-airlines,2015-01-24 00:11:00,,"Return journey with Ethiopian Airlines from Joburg to Mumbai via Addis Ababa on 22nd November. Check in at Joburg was a nightmare, the staff member took more than 45 minutes to check us in. Joburg - Addis Ababa was in Boeing 777-300 ER, almost full flight, good food and IFE and drink options available on board, again we had requested for baby milk and were happy this was provided. However, despite repeated reminders to the attendant at the booking counter, this time however we were not provided with a baby cot / aisle seat. My 10 month old daughter was restless almost the whole flight and at times it became very difficult to attend her. What shocked me was they allot aisle seats to kids who are 4/5 yrs old but not for infants and that as well despite repeated reminders to the booking staff. After a 2 hour halt, had a connecting flight to Mumbai from Addis Ababa at 11 pm local time. Again a nightmare, this time in terms of the flight. How can they think of operating a Boeing 737 to Mumbai for a 5 hour flight? Completely cramped flight, no option to even move your hand, forget reclining the seats. Veg Meal was the worse that I have had with any airline. Only plus sign was again they served drinks as often as we wanted. Veg food was an insult, sweet rice and sweet chick pea curry. Attendants pleasant and helpful. Will surely not recommend Ethiopian for Addis Ababa - Mumbai route if they use the Boeing 737-800.",Boeing 777-300 ER and Boeing 737-800,Family Leisure,Economy Class,Johannesburg to Mumbai via Addis Ababa,November 2015,1.0,3.0,1.0,,2.0,,3,no
