,Subject,date_published,review_text,type_of_traveller,seat_type,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
865,south-african-airways,2018-01-18 00:03:00,flew johannesburg london heathrow read many bad reviews south african airways pleasantly surprised experience board economy seats comfortable sufficient legroom recline issue excessively stiff seat pocket anything thicker magazine difficult stow flight london given dinner breakfast plus good selection drinks food choices ok choice cart fas happy find meal another cart could went way help service generally friendly polite efficient cabin crew seemed enjoying job makes change sullen service european carriers inflight entertainment selections bit dated ok major problem sound quality flight movie voice soundtrack seat completely garbled though music track fine perhaps different language tracks interfering mainly wanted sleep overnight flight big loss overall satisfied saas inflight service way expectation ground service tambo airport shockingly bad thats another story,Couple Leisure,Economy Class,February 2018,Neutral,Positive,Neutral,Negative,Negative,,Positive,1
866,south-african-airways,2018-01-15 00:03:00,cape town london via johannesburg start positives experience staff personable meal service conducted quickly allow maximum sleep time jnblhr route access provided arrivals lounge essential airlines serves powdered coffee many negatives relate primarily seat airlines schedule instability aircraft advertised widely marketed lieflats airline independent websites however angled  deg uncomfortable sleeping saa rare different business class seating product longhaul aircraft type also unusual go extremely comfortable metre long long lieflats back angled version schedule unstable booked sa  saa inform either travel agent change flight plans chance wifi access attempted online checkin notice rebooked sa  flight operates  hours earlier original booking much trip bush grid would missed flight coming elsewhere lack communication significant flight change terrible would missed flight turned  departure checkin became apparent sa  cancelled passengers moved sa sa however hour wait jnb expected particularly welcome attempt made move us earlier sa jnb lhr staff professionalism  staff chatted galleys throughout night lhr flights disrupted sleep despite ear plugs furthermore request snack might available breakfast service commenced told snacks board airlines similar flight lengths would least able offer pack nuts crackers,Couple Leisure,Business Class,March 2018,Negative,Negative,Neutral,Neutral,Positive,,Negative,0
867,south-african-airways,2018-01-02 00:03:00,september  bought three tickets port elizabeth johannesburg girlfriend godson  years old informed day bought tickets little error passenger name asked would procedure case material irrelevant error written middle name extra “r” email dated  september  sent reservations service recovery team described herein confirmed error name would problem also informed occurance schedule change flight transcribed “kindly advised endorsed system airport allow passenger board please note schedule change flight port elizabeth johannesburg” unfortunately flight day tried kids check airport informed ticket cancelled although seat still booked system know check girlfriends check online one day flight kids seat south african employee informed us ticket cancelled name wrong company policy sets forth ticket must automatically cancelled however receive email cancellation also confirmed five months ago company error kid’s name would represent problem answer mentioned employee airport said ticket cancelled refunded could anything wrong information south african airways employee lack cancelation notice cost us  rand almost four times ticket originally paid kid travel us still want understand ticket cancelled cancelled receive notice vacations booked two days sun city hotel choice buy another ticket kid huge price look foward return ticket arbitrarily cancelled badlly guided south africans team regarding error kids name cancelation ticket cost us  rand first flight saa disappointed way treated employees since beginning,Couple Leisure,Economy Class,February 2018,Neutral,Neutral,Negative,,Negative,,Negative,0
868,south-african-airways,2018-01-24 00:02:00,george johannesburg never encountered horrendous customer service entire life flight delayed bags “misplaced” another  min causing us miss international flight south african airways nothing compensate us helped us rebook directed speak supervisor simply told apparently responsibility get us flights time never fly airline would recommend avoided costs cost  get home,Couple Leisure,Economy Class,February 2018,Negative,Negative,Negative,,Negative,,Negative,0
869,south-african-airways,2018-01-17 00:01:00,booked flight two people saa going cape town mauritius via johannesburg airline website never happen travel country every  months average first part vacation spent cape town using et lax problems pleasant flight ready second city back airport head mauritius saa counter looks passport says cant leave country ticket ticket passport says gregory ticket says greg tried explain common americans shorten names say ticket much match passport exactly  wanted say logic gf cant fly either ticket doesnt middle name passport thought better told cancel ticket buy one said cancel someone elses ticket greg shows since people think im greg lady didnt appreciate lol ended charging usd go cape town mauritius stuck sales counter even nerve ask return flight arent going buy said worried mauritius believe legal scam pull shake customers sales lady say bought original tickets website would issued new ticket charge forgive dont believe mauritius called ticket broker said show first leg flight return ticket cancel couldnt update name system decided buy two new return tickets needless say never set foot saa aircraft lesson learned,Couple Leisure,Economy Class,January 2018,Negative,Positive,Neutral,Neutral,Neutral,,Neutral,0
870,south-african-airways,2018-01-03 00:01:00,johannesburg hong kong saa huge disappointment daughter  seats tv screens dirty selection movie old outdated hostess informed us run certain drinks first service order lights shut cabin assume means nap impossible staff never stopped talking went hours  would like support local airline flight rethink future travel decision,Couple Leisure,Economy Class,December 2017,Negative,Negative,Negative,Negative,Negative,,Negative,0
871,south-african-airways,2017-01-30 00:12:00,east london london via johannesburg huge credit saa providing consistently excellent service onboard ground passengers departing south africa europe many routes amazing deal excess baggage extra  bags allowed  zar per bag gbp compared kq ba et charging  times  massive advantage long term residents travelling heavy good entertainment three nice meal choices unlimited quality alcohol throughout overnight flight london also short domestic flights continue set apart dont expect never ending smiles young staff part appeal sad hear saa pulling east london next year experienced hectic storms journeys pilots kept passengers updated transfer ort efficient,Business,Economy Class,November 2017,Positive,Positive,Positive,Positive,Positive,,Positive,1
872,south-african-airways,2017-01-16 00:12:00,many years travelling south african airways must say horrible customer care experience life another bad experience years ago ssa time promise never fly airline strongly recommend avoid request cancellation  tickets serious health problems  month notice communicated airline company received feedback administrative fees cancellation amounting almost total paid tickets real shock occasion airline company booked another segment trip refunded us minor cancellation fee,Family Leisure,Economy Class,December 2017,,,,,Negative,,Negative,0
873,south-african-airways,2017-01-19 00:11:00,johannesburg durban flight time great shakes  minute domestic flight drink sandwich severed flight however  must filthiest plane ever hundreds dirt grim filth table seats beyond joke,Couple Leisure,Economy Class,November 2017,Negative,Positive,Positive,,Positive,,Neutral,1
874,south-african-airways,2017-01-17 00:11:00,johannesburg lusaka fair time saa flights average time round one qatar airways flight delayed doha spent two hours mobile trying change flight next day cant wait see bill nothing resolved spoke four different people time start beginning story told visit saa office pretty hard doha dont office end cost price ticket changed got johannesburg airport board taxied runway turn back park close three hours due technical fault  allowed disembark said fair first delay encountered  flights,Solo Leisure,Economy Class,November 2017,Negative,Positive,Neutral,,Negative,,Negative,1
875,south-african-airways,2017-01-25 00:10:00,sa  oct  cape town johannesburg nice presentation  ample food scrambled eggs tasted like powdered eggs  bland rest tasty may suggest cabin services introduces warm breadrolls flights domestic regional international almost standard asian carriers ba international little attention detail passengers appreciate nothing worse eating fridge cold bread wrapped plastic packet check staff cpt overly friendly welcoming  maybe h check flight attendants friendly purser attentive new interior beautiful sa   oct  johannesburg mauritius lunch meal fish option bland boring lacking flavour colour cold bread roll lots drinks offer flight attendants flight friendly lady purser super friendly one attractive yc fa abrupt unsmiling didnt look like enjoyed job also noticed many elderly overweight crew saa still apply bmi weight height ratio airlines aircraft cabin looked tired old unresponsive ptvs need refurbishment glad hm flight sa   oct mauritius johannesburg dinner service chicken option nice warm bread roll would added extra touch entire crew flight professional friendly especially business class stewardess went way talk offer american seat mates honeymoon new york bound saa night bottle mcc champagne super impressed lady true asset saa new interior attractive sa   oct johannesburg cape town dinner service chicken curry option excellent meal yummy dessert bland boring starter bread roll meal ok friendly purser sa   ct  male crew member serving business class great sense humour crew worked team four crew members helping yc old cabin looked tired boarding gate staff friendly cpt jnb mru,Solo Leisure,First Class,October 2017,Positive,Positive,Neutral,Neutral,Neutral,,Positive,1
876,south-african-airways,2017-01-19 00:09:00,fly south african airways fairly regularly must say sa windhoek johannesburg  sep topped crew flight made difference well coordinated csd flight crew firmly control anticipated client needs well good sense humour good job saa,Business,Business Class,September 2017,Positive,Positive,Positive,,Neutral,,Positive,1
877,south-african-airways,2017-01-14 00:09:00,saa randomly putting wife terrible seats even previously booked seats fifth trip saa year  sao paulo johannesburg today flying jnb mauritius situation happened dont care customers flight empty cancel flight put customers   empty flights one full flight giving random seats wife say flight full previously checked seats e rd row aircraft map new boarding pass row  computer randomly put row   people excuse flight cancelled check flight number boarding passes first time times far worse buy partner airlines dont even give option choose seat even call saa partner airline,Couple Leisure,Economy Class,September 2017,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
878,south-african-airways,2017-01-19 00:08:00,east london london via johannesburg really impressive service saa deal late departure domestic flight hour already tight connection onto long haul flight johannesburg boarding making cabin crew aware concern smiled reassured would make problem confirmed captain announced pretakeoff message aware passenger connecting london others onto munich alerted ground staff johannesburg would staff waiting gate arrival whisk us connecting flights  exactly happened pleasure see everything work promised took stress worrying situation saa must commended somehow despite near bankruptcy  another story offering generous food alcohol giving two bottles wine instead one two liqueur miniatures etc flights  notable contrast two competitors virgin ba route cost cutting obvious cooked breakfast three dinner options still offered flight attendants enjoy jobs want serve customers gripe boarding return lhr five people struggling locate seats family split across totally full plane staff present visible assist  galley takeoff chatting went back let know someone could assist looked irritated small blemish though  good flights luggage return belt johannesburg  worrying  minutes baggage enquiries desk confirmed mistakenly transferred onto next flight final destination keep saa,Solo Leisure,Economy Class,August 2017,Positive,Positive,Positive,Positive,Positive,Negative,Positive,1
879,south-african-airways,2017-01-10 00:08:00,johannesburg maun callous treatment  year olds disabled persons needing walking canes booked tickets  months ago select seats ab airline changed seating time even gaining boarding pass end last  double seats plane overhead locker requested pre boarding got pre boarding onto bus staff bottom stairs plane refused help hand luggage passengers supposed carry hand luggage ended last passengers plane overhead lockers full filled emergency equipment cabin staff back door refused help could leave position ended cramped seating,Couple Leisure,Economy Class,July 2017,Negative,Negative,,,Negative,,Negative,0
880,south-african-airways,2017-01-03 00:06:00,new york jfk johannesburg cabin staff absolute pleasure attentive professional business class cabin quite modern comfortable id rate food pretty okay ill definitely flying saa frequently although id really appreciate wifi connectivity   saa,Business,Business Class,May 2017,Positive,Positive,Positive,Positive,Positive,Negative,Positive,1
881,south-african-airways,2017-01-29 00:05:00,greatly regretted booking flight new york madagascar south african airways direct route headaches hassles associated south africans booking system web services extensive result spent hours trying simple tasks obtain seats spend  lengthy sessions phone customer service arrive jfk problems unresolved pity one leading carriers africa cannot run basic website claimed credit cards declined checking bank ample credit line record related transaction information concerning excess baggage relevant accurate way stressful way approach  hour journey two thumbs,Business,Economy Class,May 2017,Neutral,Negative,Neutral,Negative,Negative,,Negative,0
882,south-african-airways,2017-01-22 00:05:00,airlines flying within south africa business class ba old bs south african airways multiple types aircrafts cape town johannesburg always choose sa lot flights wide body jets trip lucky get brand new new lieflat business configuration cannot get better domestic flight full bar  course meal private seating crew provided great service proud new aircraft,Solo Leisure,Business Class,May 2017,Positive,Positive,Positive,,Neutral,,Positive,1
883,south-african-airways,2017-01-22 00:05:00,perth cape town via johannesburg disappointed saa never fly horrible customer service even worse seated row kids  kids thankfully changed kicking storm refusing sit  hr flight  seats someone sitting next us row well eventually told pre select seats although every time went online said seating selected  hours prior departure arrived johannesburg missed connecting flight cape town flight delayed perth wait  hours next flight seats top offered nothing way guest lounge food vouchers actually beyond ridiculous way back arrived melbourne told luggage misplaced idea received luggage  days later left outside house also whilst flights  yr old daughter got nothing eat agent never requested childs meal understand mistake although didnt even offer child adult meal every single flight nothing didnt request childs meal first flight idea also gave nearly  year old food  month old infant food travel agent requested explanation saa far  months said sorry attached terms conditions dont answer thing explanation travel agent offering us store credit feels bad happened,Family Leisure,Economy Class,February 2017,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
884,south-african-airways,2017-01-22 00:05:00,johannesburg durban always preferred using south african airways flights within south africa flight disappointing traveling  year old daughter alone coming night little sleep day continuous flying flight time would much appreciated stood line embarkation gate half hour explanation delay estimated time departure little one needed go toilet tried get information tine without answer get line take toilet losing spot ending back line board find seated separately one flight attendants tried explain passengers help us sit together little girl crying quietly seated next strange woman think twice flying airline,Family Leisure,Business Class,May 2017,Neutral,Negative,Negative,,Negative,,Neutral,0
885,south-african-airways,2017-01-13 00:04:00,flew south african airways  january  perth johannesburg staff looked smart friendly seats looked old dirty decent legroom food great ife wasnt good headphones tight one side wasnt working,Solo Leisure,Economy Class,January 2017,Positive,Positive,Positive,Negative,Positive,,Positive,1
886,south-african-airways,2017-01-09 00:02:00,windhoek hong kong via johannesburg saa voyager member many years find miles member club hold little privileges reflective hard even contact somebody airline phones ring  employ travel agent bad experience already starts biz class lounge jnb  hopelessly overfilled poor selection food drinks run ice departure anouncements get onto aircraft find wifes seat belt installed incorrectly much discomfort could fix electronics seat played could fix either flight hong kong temprature setting far high cabin staff ignored request lower food selection bland poor quality selection newpapers magazine  racks remained empty flights return flight inflight entertainment system broke middle movie watching could fix overall seats business class worn applies blankets bed mat cabin crew hand dinner service cabin crew nowhere seen   went behind galley door cockpit siuated actually found signboard read silence cabin crew resting airline plagued politcal interference lack funding management  also become clearly evident passenger flying experience,Couple Leisure,Business Class,January 2017,Negative,Negative,Negative,Negative,Negative,,Negative,0
887,south-african-airways,2017-01-26 00:01:00,flown saa every year last  years london johannesburg normally pretty relaxed best travel arrangement know things happen go wrong can’t blame airline  flights row worst customer experience pushed edge flight cancelled  days christmas knew flight would take heathrow checked pm checked passengers without telling flight cancelled gate ready board inform everyone flight cancelled gave us empty promise eu compensation fully knew didn’t apply situation found afterwards tried receive compensation delay told checked pm could made alternative arrangement fly back sa without missing connection flight made sure checked couldn’t catch flights told us flight cancelled pm long story short shocking customer service little help assistance ended costing £ extra pay accommodation changing flights get home christmas day day later arrived home saa taken accountability lack service communication refuse reimburse part costs incurred loyal saa voyager member  years want support home airline quite honestly say never fly saa  amount money paid tickets quality aircraft service food acceptable paid £ fly economy tv didn’t work food disgusting charging dock phone disappointing customer service,Solo Leisure,Economy Class,January 2017,Negative,Positive,Negative,Negative,Negative,Negative,Negative,0
888,south-african-airways,2017-01-26 00:01:00,early morning flight dakar johannesburg aircraft came washington new crew took seats beginning show age still comfortable provide mattress duvet oversized pillow configuration  heard new aircrafts  crew fantastic job especially emergency landing accra evacuate passenger stroke professional friendly however usual meals nothing special saa really look quality catering overall great flight thanks outstanding crew,Business,Business Class,January 2017,Positive,Positive,Negative,Positive,Neutral,,Neutral,1
889,south-african-airways,2017-01-20 00:01:00,overall pretty good flight johannesburg dakar although seats old first seat recline second seat audio working third seat finally ok however comfortable mattress duvet provided crew friendly usual service rushed five minutes serving cocktails showed starter followed main dish another  minutes later would nice would let customers relax especially business cabin less half full flight departed pm  hour flight second service provided poor worth € fare friendliness crew amarula saved experience saa,Business,Business Class,January 2017,Positive,Positive,Negative,Neutral,Neutral,,Neutral,1
890,south-african-airways,2017-01-04 00:01:00,south africa wonderful destination avoid tambo international airport johannesburg saa staff particularly business class lounge rude incompetent could explain layout airport important skill one would assume airport maps point departure flight saa  changed back forth gate journey several hundred metres around retail outlets several delays allowed board aircraft discover baggage handlers loaded stowage bins forward compartment rear aircraft vice versa comfortable mistake aircraft facing  hour flight indian ocean skipper explained hot tired thirsty passengers reshuffling containers would take  minutes fact took  add insult inflight entertainment tumbling kaleidoscope photographs projected small screens apparently happy competent ground staff,Solo Leisure,Business Class,December 2016,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
891,south-african-airways,2017-01-03 00:01:00,jnbvfacpt problem airline getting immigration jnb hustle airplanes clean new going vfa  min delay returning  hour half delay service good ask bring pillow blanket food great also international domestic service echeck  hours flight time domestic flight could change seat selection seats comfortable seat pitch great overall good experience,Couple Leisure,Economy Class,December 2016,Positive,Positive,Positive,Positive,Positive,,Neutral,1
892,south-african-airways,2016-01-29 00:12:00,perth johannesburg south african airways worst business class experience seating ordinary food diabolical real choice  hour flight snacks available despite raising issue twice unfortunately return flight booked weeks looking forward,Business,Business Class,December 2016,Negative,Negative,Negative,,Negative,,Negative,0
893,south-african-airways,2016-01-20 00:12:00,durban johannesburg south african airways aircraft might bit older clean comfortable ground staff seem knowledgeable friendly flight crew courteous quite personable food bit amateurish expect short domestic flights someone like correlates domestic flying form torture due years flying airlines us saa revive belief joy flying regardless domestic international flights,Couple Leisure,Economy Class,December 2016,Positive,Positive,Negative,,Positive,,Positive,1
894,south-african-airways,2016-01-03 00:12:00,new york jfk harare return via johannesburg one worst travelling experiences ive ever leg jfk johannesburg  entertainment system seat working spend flight tv everyone else around enjoyed entertainment systems asked air hostess stated attempted reset system failed since engineer nothing else could asked could moved different seat could accommodated one flight back jfk airline lost   suitcases suitcase literally vanished thin air able traced called airline  weeks straight one able give information regarding bag literally called saa least  times time getting different service agent less helpful last trip absolute nightmare  im still missing luggage compensated single person saa contacted worst customer service imaginable,Solo Leisure,Economy Class,November 2016,Negative,Negative,Negative,Negative,Neutral,,Negative,0
895,south-african-airways,2016-01-20 00:11:00,new york johannesburg south african airways legroom  hour flight excellent crew friendliest experienced flight left arrived time southbound flight audio working window much condensation unable enjoy views window shade filthy however route map kept entertained well fed generous lunch stroganoff pasta salad cheese cheesecake snickers bar excellent halfway smoked chicken sandwich prelanding cheese pancake breakfast fruit yoghurt croissant positives offset negatives time passed able sleep little overall enjoyed flight fact flew nonstop saved  hours return flight entertainment worked row row behind friend sitting also wonderful friendly crew left time arrived  minutes early enjoyed flights impressed legroom food crews however flying johannesburg fussy luggage weight  kilos overweight one suitcase check agent made fuss asking much stuff told would pay excess luggage told know calculate extra fee told would excused time,Couple Leisure,Economy Class,October 2016,Positive,Positive,Positive,Negative,Positive,,Positive,1
896,south-african-airways,2016-01-18 00:11:00,perth johannesburg flying  september  cancelled chaos followed noone airline knew going eventually told would checked hotel night cart luggage best part  metres wait bus cold night waited  minutes naturally substitute flight take hrs next day lost connection cape town one night accommodation table bay hotel waterfront addition lost half days tour cape town worst part prepaid seats wanted window aisle seat cost aud checked substitute flight johannesburg allocated middle seats  ones trying avoid originally complained saa sending several emails customer service  september  date silence prevails mission statement saa cared customers first foremost certainly believe,Couple Leisure,Economy Class,September 2016,Neutral,Neutral,Neutral,Negative,Negative,,Negative,0
897,south-african-airways,2016-01-31 00:10:00,windhoek johannesburg sa south african airways economy star alliance gold member experienced appalling behaviour flight purser  years travelling air despite fact cabin less half empty employee offended myriad passengers even considering using discretion allow second piece hand luggage consisting expensive camera equipment onboard resulted major inconvenience – instead remaining transit  go immigration johannesburg queue miles long pick second hand luggage carousel go immigration security another mile queue catch connecting flight nairobi sa tight timeframe almost missed light experience frequent mostly premium class traveller star alliance gold oneworld platinumemerald travel agent longer consider saa future travels owner travel agent also strongly advise clients avoid flying saa,Solo Leisure,Economy Class,October 2016,Neutral,Negative,,,Neutral,,Negative,0
898,south-african-airways,2016-01-21 00:10:00,johannesburg durban service really good first time flying business class purser fabulous wasnt new expected really comfortable clean option continental breakfast fruit platter looked really good wanted something drink got another flight left ahead schedule arrived early short flight service excellent boarding really fast gate staff friendly,Solo Leisure,Business Class,October 2016,Positive,Positive,Neutral,,Positive,,Positive,1
899,south-african-airways,2016-01-21 00:10:00,johannesburg dar es salaam return time boarding landed legs service really great lucky enough row seats leg room comfortable small person food standard economy class fare unpalatable fas excellent service throughout whole flight difficult passengers deal would fly saa,Business,Economy Class,October 2016,Positive,Positive,Positive,Neutral,Positive,,Positive,1
900,south-african-airways,2016-01-19 00:10:00,easily worst airline flown flight jfk johannesburg fine food airline food seats uncomfortable flew economy cant complain much worst landed johannesburg customs took  hours saa booked  hour layover would fly cape town also asked customs usually takes least  hours get customs ran baggage told would hold flight arrived gate plane gone missed flight went customer service get next flight would change ticket free charged  new ticket obviously furious told happens time scam original flight cheaper know wont make customs time buy new ticket x cost make things worse getting bags got talking person line told two flights saa changed tickets free difference us skin complexion since already bought  ticket cape town wasnt worth making stink point figured id enjoy vacation voice opinion moral story let saa give  hour layover go customs,Family Leisure,Economy Class,October 2016,Negative,Negative,Negative,Negative,Negative,,Negative,0
901,south-african-airways,2016-01-11 00:10:00,firstly flight sa  october london johannesburg cancelled due technical faults check counters open staff member gave passengers different information passengers luggage booked given boarding passes connecting flights eventually sent sofitel hotel told back find  saa staff duty flight departed late sa breakfast served crisps beverages pm dinner pm arrived jhb late connecting flights met rude impatient saa ground staff tambo customer service luggage even left lhr sent premier hotel needs serious upgrade arrive back tambo saturday morning saa check counter staff know anything extra connecting passengers eventually board flight jhb ct sa sit plane  minutes scheduled take time captain announces delay due conveyer belt domestic terminal working emphasising acsas fault saa eventually get cape town saturday afternoon without luggage saa make contact saturday informing luggage leave lhr sunday night called ct airport monday collected monday evening fly ctjhblhr return route every  weeks noticed drastic decline customer service also tardy state aircraft inflight entertainment sound flown british airways  year happy service even though want support national carrier saa making choice,Business,Economy Class,October 2016,Negative,Negative,Negative,Negative,Negative,,Negative,0
902,south-african-airways,2016-01-22 00:09:00,johannesburg london heathrow one miserable flights ever taken aircraft looked run ife sound essence could play solitaire  hour flight apparatus seat contained life vest kept falling onto legs combine terrible food took delta south africa food blew saas away  hour delay due faulty wing light change runway usage atc delays many planes headed north jnb direction flights jnb go pleased plus use remote stands many flights made basement gates jnb overcrowded  pleasant experience avoid saa future long haul routes cabin crew ok except comet aisles overnight water anything one fa particular put arm prevent economy passengers deplaning premium passengers word even though  hours late people included tight connections try make lhr,Business,Economy Class,September 2016,Negative,Negative,Negative,Negative,Negative,,Negative,0
903,south-african-airways,2016-01-09 00:09:00,livingstone johannesburg customer service poor  nonexistent trying make simple request locate lost article seems beyond capability saa even direct right department spend hours insignificant money international calls saa keep passing another department often denies responsibility simply never answer phone customer service phone number results long menu system none options want choosing one option results answer appalling company  need contact customer service  forget  useless,Solo Leisure,Economy Class,August 2016,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Negative,0
904,south-african-airways,2016-01-05 00:09:00,family travelled london cape town via johannesburg return saa live uk thought would support home countrys air carrier never delays round us heard many complaints regarding delays saa enough meals provided make vegetarian option old uncomfortable planes used longhaul flights inflight entertainment sound quality poor boring flights must add ground crew onboard saa crew helpful pity good airline bad taking away direct flight london cape town makes tiring commute done top received email saa asking review filled tried send got message error occured use british airways,Family Leisure,Economy Class,September 2016,Negative,Neutral,Negative,Negative,Neutral,,Negative,0
905,south-african-airways,2016-01-01 00:09:00,travel new york jfk johannesburg least year last  trips flown nonstop south african airways usually travel group  people proven best flight comfortable seats good service inflight entertainment staff always available help whether late night food extra pillows change seats etc tried  airlines fly route saa best,Business,Economy Class,February 2016,Positive,Positive,Positive,Positive,Positive,,Positive,1
906,south-african-airways,2016-01-25 00:08:00,johannesburg london south african airways flight excellent inflight entertainment good even food acceptable however flight attendants miserable bunch ive ever met sat next one exit row smiled said hello first came seat got response even later flight came back got nothing presume something must gone wrong  look exceptionally tired shame sa airways flights good staff issues,Family Leisure,Economy Class,August 2016,Positive,Negative,Positive,Positive,Positive,,Positive,1
907,south-african-airways,2016-01-25 00:08:00,johannesburg frankfurt south african airways checking flight  passengers informed delayed next morning h passengers managed  employees saa put southern sun hotel airport shuttle  seat capacity team reached frankfurt h following day transatlantic connection toronto long gone put airport hotel frankfurt rebooked canada next morning reached sudbury h trip trip return flight sa washington johannesburg also cancelled due technical issues rebooked british airways via london  time saa must realized able fly passengers  never,Business,Economy Class,August 2016,Negative,Negative,Negative,Negative,Negative,,Negative,0
908,south-african-airways,2016-01-21 00:08:00,london heathrow johannesburg south african airways first time entertainment system didnt work whole journey hrs flight food choice time got row cold normally travel emirates last minute booking thought would try south african left completely shock paid lot money service problem way back london disappointed would never use,Business,Economy Class,August 2016,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
909,south-african-airways,2016-01-19 00:08:00,johannesburg cape town boarding good steep stairs control staff seating comfortable drinks nice surprised passengers given  small bottles wine food nice disembarking quick cabin staff bit abrupt showed annoyance passengers puzzled people ignored warnings mobile phone use kept using takeoff landing communication cockpit brief announcement cabin staff saying thank flying airline safety briefing left video show nearest exit,Couple Leisure,Economy Class,August 2016,Neutral,Negative,Neutral,,Negative,,Negative,0
910,south-african-airways,2016-01-13 00:08:00,flight booked agent lufthansa operated saa arrived johannesburg airport flight discover cancelled rescheduled following morning cannot blame saa apparently communicated agent inform us must commend saa hotel booking airport overnight next morning checked asked connecting flight germany operated another airline informed yet booked find germany agent saa waiting ground however arrival case found way lufthansa service desk assisted upon enquiry connecting flight told saa booked us flight departed pm day yet much aware flight would arrive pm next connecting flight available next day  yet another night spend time airport chairs cabins without showers  uncomfortable night non could book hotel required visas leave airport fortunate allowed go emergency visa due condition leave husband behind airport disappointment directed manner saa dishonest connection germany even took initiative enquire departure rsa would elected board overnight flight rather stranded another country left non disclosure connection also affected arrangements initially booked destination accommodation flights since washington final destination,Couple Leisure,Economy Class,August 2016,Negative,Negative,Negative,,Negative,,Negative,0
911,south-african-airways,2016-01-01 00:07:00,flew johannesburg london heathrow service south african airways flights always pretty good cannot find reason fault even flights ive found staff friendly attentive food nothing write home worst ive pleasant experience starts come undone however equipmentaicraft feels like came decor old seats old overall tacky feel lcd even lcd screens old theyre tiny little squares black lines touch sensors pity flight smooth service good let equipment really removed upgraded long ago,Business,Economy Class,December 2015,Neutral,Positive,Positive,Negative,Positive,Negative,Neutral,1
912,south-african-airways,2016-01-13 00:06:00,johannesburg  abuja return south african airways flights booking managing booking online task saa webtool easiest manage check staff jnb cold could care less premium counters lounge jnb good good selection food friendly staff boarding swift flight departed time probably helped fact load around  j crew barring pursuer extremely rude disinterested reasonable meal served arrived time abv abv airport another story return check mess mess nigeria whole crew operating return flight pursuer recognised gave warm welcome highlight trip poor load crew could care less ife food reasonable time arrival jnb saa good airline messed staff levels sad story,Business,Economy Class,June 2016,Neutral,Negative,Neutral,Neutral,Negative,,Neutral,0
913,south-african-airways,2016-01-12 00:06:00,london heathrow johannesburg south african airways smooth checkin facilitated courteous friendly agent boarding orderly quick board aircraft showing age worn interior flight took time service prompt agent looking side business class warm attentive clearly enjoying job food tasty well presented large variety beverages offer seat fairly comfortable although  lieflat sleep position ife disappointing limited selection new releases opted sleep got  hours prior landing nice breakfast fruit yogurt cereal hot main offered flight landed time bag waiting designated priority luggage area time got carousel aside ife cannot fault service quality,Business,Business Class,June 2016,Neutral,Positive,Neutral,Negative,Positive,,Positive,1
914,south-african-airways,2016-01-12 00:06:00,johannesburg perth south african airways checkin quick using priority service lane although agent seemed remotely interested looking premium customers lounge crowded felt stuffy bathrooms clean appeared lack attention seat change request met rather surly gate agent simply told ask got aircraft board aircraft interior looked need upgrade seat comfortable upright position offered poor support converted bed service rushed lacked warmth dinner bland fish overcooked point bonedry ife decent choice movies liked feature showing view tailmounted camera flight left arrived time unremarkable terms fas service,Business,Business Class,June 2016,Neutral,Negative,Negative,Neutral,Negative,,Neutral,1
915,south-african-airways,2016-01-11 00:06:00,family booked flight new york johannesburg months advance taking great care choosing seats exit rows course paying extra added legroom seats terribly cramped especially window metal seat belt strap dug hips ridiculous slender people uncomfortable two four tv monitors broken meant  hours air nothing watch flight attendants horrible  extremely rude cold lights turned order allow sleep nighttime flight attendants stormed cabin throughout night shining flashlights passengers make sure one breaking rules food average airline food  edible best never fly south african airways,Family Leisure,Premium Economy,May 2016,Negative,Negative,Negative,Negative,Neutral,Negative,Negative,0
916,south-african-airways,2016-01-11 00:06:00,flew south african airways checkin boarding accrajohannesburg went smoothly seats comfortable enough legroom given class travelled  configuration choice movies decent hot lunch choice chicken rice beef potato day flight average expected airplane food flight attendants came round serve lunch   hour flight one would expect another drink snack offered landing flight attendants rush serve food abrupt smiles showing interest passengers point absolutely rude asked question infringement precious time lunch served flight attendants disappeared remainder flight great contrast attitude flight attendants  minute connecting domestic johannesburgdurban flight much time pressure go round snacks drinks yet job friendly smiles enthusiasm seats flight  configuration comfortable enough legroom quick luggage delivery arrivals johannesburg durban easy recheckin johannesburg pity though customs cannot cleared durban,Couple Leisure,Economy Class,June 2016,Positive,Neutral,Neutral,Positive,Positive,,Neutral,1
917,south-african-airways,2016-01-10 00:06:00,arriving south african airways washington dc via ghana landed tambo international airport  june  aircraft landed  make way immigration baggage claim connecting flight port elizabeth departing  danger missing flight back home  flight close however helpful checkin personnel helped time need would stay overnight johannesburg wasnt thank staff willing go extra mile customers need,Solo Leisure,Economy Class,June 2016,Positive,Positive,Positive,Positive,Positive,,Positive,1
